Incident ID,Incident Date,State,County,Address
2220985,27-01-2022,District of Columbia,District of Columbia,4400 Connecticut Ave
2578168,21-04-2023,District of Columbia,District of Columbia,500 block of Lebaum St SE
2569434,11-04-2023,District of Columbia,District of Columbia,4001 Benning Rd NE
2562882,02-04-2023,District of Columbia,District of Columbia,2900 block of Martin Luther King Jr Ave SE
2494254,03-01-2023,District of Columbia,District of Columbia,6200 block of Georgia Ave NW
172288,10-08-2014,Georgia,Johnson,2455 Idylwild Dr
172180,10-08-2014,California,Riverside,16300 block of Heather Glen Road 
1374920,13-04-2019,California,Riverside,23500 block of Alessandro Blvd
2562631,02-04-2023,California,Riverside,24700 block of Sunnymead Blvd
171802,09-08-2014,Minnesota,Hennepin,400 3rd Ave N
452120,23-11-2015,Minnesota,Hennepin,Morgan Avenue North
412529,12-09-2015,Minnesota,Hennepin,1st Ave. and N. 5th St.
412539,12-09-2015,Minnesota,Hennepin,1200 block of 22nd Ave. N.
668407,03-10-2016,Minnesota,Hennepin,Fourth St and Hennepin Ave
629415,14-08-2016,Minnesota,Hennepin,1717 Plymouth Ave N
575061,05-06-2016,Minnesota,Hennepin,8th and Humboldt Avenue N.
553570,04-05-2016,Minnesota,Hennepin,16th Avenue North and Newton Avenue North
991017,18-11-2017,Minnesota,Hennepin,3600 block of N Emerson Ave
979651,03-11-2017,Minnesota,Hennepin,10th Ave S and E 24th St
1245703,01-11-2018,Minnesota,Hennepin,3400 block of Girard Ave N
1206050,07-09-2018,Minnesota,Hennepin,2024 N Washington Ave
1106557,02-05-2018,Minnesota,Hennepin,2400 block of Ogema Place
1802862,23-09-2020,Minnesota,Hennepin,200 W Broadway Ave
1778435,28-08-2020,Minnesota,Hennepin,2400 block of Irving Ave N
1712876,22-06-2020,Minnesota,Hennepin,N Morgan Ave and N 16th Ave
1712898,22-06-2020,Minnesota,Hennepin,627 W Broadway
1711410,21-06-2020,Minnesota,Hennepin,2939 Hennepin Ave S
1704879,14-06-2020,Minnesota,Hennepin,328 W Broadway Ave
2142092,14-10-2021,Minnesota,Hennepin,814 E Franklin Ave
2132656,04-10-2021,Minnesota,Hennepin,626 W Broadway Ave
2128023,28-09-2021,Minnesota,Hennepin,2700 block of Bloomington Ave
2100578,26-08-2021,Minnesota,Hennepin,3006 Lyndale Ave
2039441,18-06-2021,Minnesota,Hennepin,400 block of 14th Ave SE
2011569,22-05-2021,Minnesota,Hennepin,322 N 1st Ave
2416762,17-09-2022,Minnesota,Hennepin,Hennepin Ave and N 8th St
2411901,09-09-2022,Minnesota,Hennepin,328 W Broadway Ave
2410704,08-09-2022,Minnesota,Hennepin,626 W Broadway Ave
2405020,02-09-2022,Minnesota,Hennepin,700 W Broadway Ave
2358856,13-07-2022,Minnesota,Hennepin,1818 Lowry Ave N
2350033,04-07-2022,Minnesota,Hennepin,724 Sibley St NE
2340347,25-06-2022,Minnesota,Hennepin,SE Main St and 6th Ave SE
2247617,06-03-2022,Minnesota,Hennepin,2720 Blaisdell Ave
2555309,26-03-2023,Minnesota,Hennepin,5601 Brooklyn Blvd
2499119,09-01-2023,Minnesota,Hennepin,2218 E Lake St
2498013,08-01-2023,Minnesota,Hennepin,930 Hennepin Ave
171823,08-08-2014,New Mexico,Bernalillo,3426 Vassar NE
311348,22-03-2015,New Mexico,Bernalillo,10140 Lomas NE
719128,05-12-2016,New Mexico,Bernalillo,1532 Stagecoach Lane
625735,08-08-2016,New Mexico,Bernalillo,341 General Marshall Street NE
537085,09-04-2016,New Mexico,Bernalillo,2600 block of Mesa Drive SE
1503207,12-09-2019,New Mexico,Bernalillo,1919 Ladera Dr NW
1503192,12-09-2019,New Mexico,Bernalillo,1028 Lura Pl SW
1441317,07-07-2019,New Mexico,Bernalillo,211 Gold Ave SW
1680027,14-05-2020,New Mexico,Bernalillo,820 Louisiana SE
1639542,14-03-2020,New Mexico,Bernalillo,620 block of Arno SE
1635570,07-03-2020,New Mexico,Bernalillo,1700 block of Rayo Del Sol Dr SW
2373646,29-07-2022,New Mexico,Bernalillo,4303 Estancia Dr NW
171778,08-08-2014,Wisconsin,Milwaukee,3000 block of N. 28th Street 
151659,26-06-2014,Wisconsin,Milwaukee,24th and Locust
341465,16-05-2015,Wisconsin,Milwaukee,28th Street and Auer Avenue
332732,01-05-2015,Wisconsin,Milwaukee,3700 block of 37th Street
628570,13-08-2016,Wisconsin,Milwaukee,4001 West Fond Du Lac Ave
537825,10-04-2016,Wisconsin,Milwaukee,76th and Sheridan
893726,18-07-2017,Wisconsin,Milwaukee,3000 block of N 39th St
1210742,15-09-2018,Wisconsin,Milwaukee,820 S 21st St
1179589,04-08-2018,Wisconsin,Milwaukee,40th St and Vliet St
1515242,29-09-2019,Wisconsin,Milwaukee,1500 block of N 29th St
1433857,26-06-2019,Wisconsin,Milwaukee,2800 block of N 34th St
1810358,30-09-2020,Wisconsin,Milwaukee,4217 W Fond du Lac Ave
1749535,28-07-2020,Wisconsin,Milwaukee,2600 block of W Atkinson Ave
1725379,05-07-2020,Wisconsin,Milwaukee,5800 block of W Hope Ave
1711605,21-06-2020,Wisconsin,Milwaukee,North 28th St and West Ruby Ave
1666945,27-04-2020,Wisconsin,Milwaukee,2800 block of N 12th St
1629488,26-02-2020,Wisconsin,Milwaukee,3939 W Highland Blvd
2135508,07-10-2021,Wisconsin,Milwaukee,W Cherry St and N 8th St
2135498,07-10-2021,Wisconsin,Milwaukee,2400 block of N 37th St
2115522,13-09-2021,Wisconsin,Milwaukee,3073 N Sherman Blvd
2103311,29-08-2021,Wisconsin,Milwaukee,N 41st St and W Lloyd St
1998602,08-05-2021,Wisconsin,Milwaukee,900 block of S 10th St
1970937,07-04-2021,Wisconsin,Milwaukee,2627 W Capitol Dr
2443276,23-10-2022,Wisconsin,Milwaukee,N 34th St and W Wright St
2442695,22-10-2022,Wisconsin,Milwaukee,W Fond Du Lac and W Hoyt Pl
2416625,16-09-2022,Wisconsin,Milwaukee,4100 block of N 13th St
2414276,14-09-2022,Wisconsin,Milwaukee,1300 block of E Hamilton St
2397033,24-08-2022,Wisconsin,Milwaukee,2622 N 22nd St
2380017,05-08-2022,Wisconsin,Milwaukee,N 91st St and W Allyn St
2301494,13-05-2022,Wisconsin,Milwaukee,Water St and Juneau Ave
2258324,20-03-2022,Wisconsin,Milwaukee,2822 W Melvina St
2224788,01-02-2022,Wisconsin,Milwaukee,1801 W Olive St
2218159,23-01-2022,Wisconsin,Milwaukee,2505 N 21st St
2555326,27-03-2023,Wisconsin,Milwaukee,7225 N 76th St
2550749,20-03-2023,Wisconsin,Milwaukee,N 14th St and W Concordia Ave
170704,06-08-2014,California,Kern,1700 block of Quincy Street 
444406,06-11-2015,California,Kern,1000 block of Feliz Drive
604233,16-07-2016,California,Kern,621 Stephens Dr
939834,23-09-2017,California,Kern,818 Real Rd
1215987,23-09-2018,California,Kern,2600 block of Chandler Court
1209006,12-09-2018,California,Kern,660 Manwell Blvd
1682322,18-05-2020,California,Kern,901 W Columbus St
1656873,11-04-2020,California,Kern,Pioneer Rd and Sterling Rd
2222766,29-01-2022,California,Kern,10612 Rosedale Hwy
168844,03-08-2014,Virginia,Culpeper,14458 Rixeyville Rd
168551,03-08-2014,Texas,Harris,3403 FM 1960
663789,26-09-2016,Texas,Harris,21219 Grand Linden Ct
655512,14-09-2016,Texas,Harris,16000 block of Saybrook
2490925,30-12-2022,Texas,Harris,4800 block of Park Square Ln
169024,03-08-2014,Tennessee,Maury,East 9th Street and Bridge Street
1233663,15-10-2018,Tennessee,Maury,1075 Carters Creek Pike
167872,02-08-2014,Texas,Dallas,5125 Wynell Street
142123,21-05-2014,Texas,Dallas,4515 Village Fair Pl
107519,16-02-2014,Texas,Dallas,2600 block of South Harwood Street
375773,16-07-2015,Texas,Dallas,2261 Singleton Blvd
273397,04-01-2015,Texas,Dallas,2000 block of Ben Hur St.
627519,12-08-2016,Texas,Dallas,10921 Estate Ln
604459,16-07-2016,Texas,Dallas,6300 block of Benavides Drive
597756,07-07-2016,Texas,Dallas,800 Main St
985582,11-11-2017,Texas,Dallas,2532 Martin Luther King Jr Blvd
833152,01-05-2017,Texas,Dallas,3200 block of Reynolds Ave
739451,01-01-2017,Texas,Dallas,9220 Skillman Street
1172403,26-07-2018,Texas,Dallas,3019 South Blvd
1132408,03-06-2018,Texas,Dallas,4500 Spring Ave
1436254,30-06-2019,Texas,Dallas,3535 Munger Ave
1386481,03-05-2019,Texas,Dallas,5400 Cedar Springs Rd
1779023,28-08-2020,Texas,Dallas,2600 block of Elm St
1746674,25-07-2020,Texas,Dallas,525 S Riverfront Blvd
1695998,02-06-2020,Texas,Dallas,7460 S Westmoreland Rd
2137291,09-10-2021,Texas,Dallas,3000 block of South Blvd
2119745,19-09-2021,Texas,Dallas,100 block of N Malcolm X Blvd
2053346,04-07-2021,Texas,Dallas,8200 block of Towns St
2053365,04-07-2021,Texas,Dallas,3700 Dixon Ave
2040374,20-06-2021,Texas,Dallas,4619 E. R L Thornton Freeway
2032282,11-06-2021,Texas,Dallas,378 N Jim Miller Rd
1957226,20-03-2021,Texas,Dallas,10333 Technology Blvd
2490150,28-12-2022,Texas,Dallas,9500 block of Scyene Rd
2483108,16-12-2022,Texas,Dallas,2691 John West Rd
2464272,20-11-2022,Texas,Dallas,2000 S Beckley Ave
2269100,03-04-2022,Texas,Dallas,5050 Cleveland Rd
2258182,19-03-2022,Texas,Dallas,5214 Botham Jean Blvd
2549324,18-03-2023,Texas,Dallas,Gannon Ln and S Westmoreland Rd
2544817,12-03-2023,Texas,Dallas,3626 Villaverde Ave
2514220,30-01-2023,Texas,Dallas,5800 block of Bonnie View Rd
2496714,06-01-2023,Texas,Dallas,8544 Lazy Acres Cir
168169,02-08-2014,Massachusetts,Bristol,Acushnet Avenue
176329,30-07-2014,North Carolina,Cumberland,5109 New Moon Dr
276845,11-01-2015,North Carolina,Cumberland,1900 block of Gumberry Road
166970,26-07-2014,Arkansas,Jefferson,Third Ave and Redbud St
1197278,27-08-2018,Arkansas,Jefferson,2600 block of W 34th Ave
1100691,25-04-2018,Arkansas,Jefferson,300 block of West 24th Street
1338790,02-03-2019,Arkansas,Jefferson,723 East 25th Ave
1772623,23-08-2020,Arkansas,Jefferson,2901 W 28th Ave
2143479,17-10-2021,Arkansas,Jefferson,820 S Main St
2143499,17-10-2021,Arkansas,Jefferson,University Dr and Pullen Ave
2541937,07-03-2023,Arkansas,Jefferson,2611 W 34th St
164513,26-07-2014,Maine,York,35 Water Street
163930,26-07-2014,Georgia,Worth,Royal Street
162687,23-07-2014,Pennsylvania,Allegheny,700 block of Hickory St
161302,21-07-2014,New Jersey,Essex,36 Welland Avenue
2255832,16-03-2022,New Jersey,Essex,800 block of 18th Ave
2256080,16-03-2022,New Jersey,Essex,862 18th Ave
160998,20-07-2014,Illinois,St. Clair,5103 block of Bunkum Rd
2169719,17-11-2021,Illinois,St. Clair,8300 block of State St
2111858,09-09-2021,Illinois,St. Clair,510 Martin Luther King Dr
2450557,31-10-2022,Illinois,St. Clair,935 St Louis Ave
158589,13-07-2014,Connecticut,Fairfield,84 West Park Place
1800514,20-09-2020,Connecticut,Fairfield,Ursula Pl and Dale St
158306,13-07-2014,Washington,King,12600 Renton Avenue South 
157857,12-07-2014,California,Los Angeles,1700 block of Summit Avenue
744799,06-01-2017,California,Los Angeles,100 block of W Claremont St
156670,09-07-2014,Texas,Harris,711 Leaflet Ln
156468,08-07-2014,Rhode Island,Providence,35 March Street
2080536,01-08-2021,Rhode Island,Providence,77 Reservoir Ave
2003334,13-05-2021,Rhode Island,Providence,87 Carolina Ave
162305,07-07-2014,Kentucky,Pike,KY 194E
155943,07-07-2014,California,San Bernardino,312  E Baseline Street 
153532,31-05-2014,California,San Bernardino,800 block of West Victoria St
456893,02-12-2015,California,San Bernardino,1365 South Waterman Ave
300860,04-03-2015,California,San Bernardino,190 block of W Club Center Dr
605005,16-07-2016,California,San Bernardino,1200 block of West 25th Street
1202332,02-09-2018,California,San Bernardino,1277 East Lynwood Drive
1146968,21-06-2018,California,San Bernardino,279 W Base Line
1877043,12-12-2020,California,San Bernardino,900 block of N Sierra Way
1808628,27-09-2020,California,San Bernardino,900 block of N Sierra Way
2286089,23-04-2022,California,San Bernardino,1036 W Highland Ave
154803,05-07-2014,Texas,Harris,1700 Almeda-Genoa
132405,03-05-2014,Texas,Harris,Gears Rd and Trickey Rd
390526,08-08-2015,Texas,Harris,2211 Falling Oaks
355883,11-06-2015,Texas,Harris,3400 block of Burkett
333584,03-05-2015,Texas,Harris,San Jacinto St and Elgin St
297681,25-02-2015,Texas,Harris,5022 Mallow St
738749,31-12-2016,Texas,Harris,3704 Fannin Street
699863,11-11-2016,Texas,Harris,7705 Channelside Street
698383,10-11-2016,Texas,Harris,6610 S Sam Houston Pkwy W
663106,26-09-2016,Texas,Harris,5450 Weslayan St
605475,17-07-2016,Texas,Harris,Tidwell Rd and Homestead Rd
595069,04-07-2016,Texas,Harris,1312 Robin
589165,26-06-2016,Texas,Harris,6000 block of Elm Street
567614,29-05-2016,Texas,Harris,13210 Memorial Dr
509707,21-02-2016,Texas,Harris,5100 block of Idaho Street
504879,14-02-2016,Texas,Harris,8449 Gulf Freeway
960036,15-10-2017,Texas,Harris,6233 Gulfton St
955268,09-10-2017,Texas,Harris,3352 Old Spanish Trail
865371,11-06-2017,Texas,Harris,505 Cypress Station Dr
813821,07-04-2017,Texas,Harris,3829 Mount Pleasant St
803822,26-03-2017,Texas,Harris,5619 Aldine Bender Rd
752756,16-01-2017,Texas,Harris,8535 Martin Luther King Boulevard
1263086,25-11-2018,Texas,Harris,4500 block of Yale St
1226853,06-10-2018,Texas,Harris,6802 Cullen Blvd
1162437,11-07-2018,Texas,Harris,9550 Bissonnet St
1083552,02-04-2018,Texas,Harris,8500 block of Redcliff Rd
1581103,27-12-2019,Texas,Harris,500 block of Smart St
1541774,04-11-2019,Texas,Harris,5000 block of Northridge Dr
1486232,23-08-2019,Texas,Harris,4900 block of Southwind St
1481989,17-08-2019,Texas,Harris,12500 block of Mylla St
1445066,11-07-2019,Texas,Harris,5901 Royal Palms St
1332429,21-02-2019,Texas,Harris,12800 block of Eastbrook Dr
1314289,28-01-2019,Texas,Harris,7815 Harding St
1305294,19-01-2019,Texas,Harris,7041 Sherman St
1855276,18-11-2020,Texas,Harris,11614 Manor Park Dr
1830092,20-10-2020,Texas,Harris,2117 Chenevert St
1786488,05-09-2020,Texas,Harris,9940 Fondren Rd
1760261,09-08-2020,Texas,Harris,9700 Homestead Rd
1726446,05-07-2020,Texas,Harris,Service Rd and Holcombe Blvd
1703055,11-06-2020,Texas,Harris,5840 Glenmont Dr
1693064,30-05-2020,Texas,Harris,9635 Scott St
1686222,23-05-2020,Texas,Harris,2900 Travis St
1683810,20-05-2020,Texas,Harris,6918 Landor St
1673989,06-05-2020,Texas,Harris,14200 block of Bridgeport Rd
1664933,24-04-2020,Texas,Harris,4714 Ward St
1627713,23-02-2020,Texas,Harris,8712 Airline Dr
1616964,08-02-2020,Texas,Harris,1000 block of Calvin St
2155282,31-10-2021,Texas,Harris,1909 Schilder Dr
2143765,17-10-2021,Texas,Harris,1900 block of Dolly Wright St
2108414,05-09-2021,Texas,Harris,7518 Imogene St
2085489,08-08-2021,Texas,Harris,2504 FM 1960 Rd E
2071343,22-07-2021,Texas,Harris,9717 N Houston Rosslyn Rd
2067290,18-07-2021,Texas,Harris,3421 Antoine Dr
2049845,30-06-2021,Texas,Harris,12101 Fondren Rd
2046781,26-06-2021,Texas,Harris,4902 Laura Koppe Rd
2028928,08-06-2021,Texas,Harris,4115 Washington Ave
1981805,19-04-2021,Texas,Harris,700 E Whitney St
1957188,20-03-2021,Texas,Harris,10266 North Fwy
1949977,10-03-2021,Texas,Harris,6300 Ranchester Dr
1941210,28-02-2021,Texas,Harris,13484 Northwest Fwy
1940069,26-02-2021,Texas,Harris,8708 Beechnut St
1924892,09-02-2021,Texas,Harris,945 W Little York Rd
1897878,09-01-2021,Texas,Harris,5828 Martin Luther King Blvd
1893327,03-01-2021,Texas,Harris,2900 Travis St
2467661,24-11-2022,Texas,Harris,1511 Baggett Ln
2451028,02-11-2022,Texas,Harris,2930 W Sam Houston Pkwy S
2399755,28-08-2022,Texas,Harris,8021 Dunlap St
2361614,16-07-2022,Texas,Harris,2331 Bammelwood Dr
2339761,25-06-2022,Texas,Harris,4207 Madden St
2316364,29-05-2022,Texas,Harris,11654 Walnut Dale Ct
2302740,15-05-2022,Texas,Harris,8729 Airline Dr
2258224,20-03-2022,Texas,Harris,2955 S Sam Houston Pkwy E
2235778,17-02-2022,Texas,Harris,3000 Blodgett St
2206813,08-01-2022,Texas,Harris,7136 Clarewood Dr
2567299,08-04-2023,Texas,Harris,250 Uvalde Road
2504645,17-01-2023,Texas,Harris,6729 Lockwood Dr
2502680,15-01-2023,Texas,Harris,5121 FM 1960 Rd W
154834,05-07-2014,Virginia,Norfolk,861 W. 36th Street
154844,04-07-2014,Virginia,Norfolk,1722 Thurgood Street
92194,01-01-2014,Virginia,Norfolk,Rockingham Street and Berkley Avenue Extended
630007,14-08-2016,Virginia,Norfolk,1600 block of Selden Avenue
589470,25-06-2016,Virginia,Norfolk,700 block of Craig Street
901549,30-07-2017,Virginia,Norfolk,1500 block of Azalea Garden Rd
778182,19-02-2017,Virginia,Norfolk,Church Street and East Virginia Beach Blvd
1776189,25-08-2020,Virginia,Norfolk,800 block of E Princess Anne Rd
1643157,20-03-2020,Virginia,Norfolk,800 block of Lincoln St
2158417,03-11-2021,Virginia,Norfolk,821 Whitaker Ln
2084884,07-08-2021,Virginia,Norfolk,700 block of Granby St
2050836,02-07-2021,Virginia,Norfolk,923 Madison Ave
2013096,23-05-2021,Virginia,Norfolk,3100 block of Westminster Ave
1964271,26-03-2021,Virginia,Norfolk,100 block of W Balview Ave
2406108,04-09-2022,Virginia,Norfolk,5005 Killam Ave
2391353,18-08-2022,Virginia,Norfolk,7433 Fenner St
2379316,05-08-2022,Virginia,Norfolk,216 E Plume St
2257316,19-03-2022,Virginia,Norfolk,320 Granby St
154721,05-07-2014,Indiana,Marion,Broad Ripple Avenue
108691,20-02-2014,Indiana,Marion,3200 block of S Parker Ave
444458,09-11-2015,Indiana,Marion,400 block of North Beville Ave
416812,19-09-2015,Indiana,Marion,3900 block of Graceland Ave
367780,02-07-2015,Indiana,Marion,500 block of Lynn St
318297,05-04-2015,Indiana,Marion,5000 block of Wildflower Court
312119,24-03-2015,Indiana,Marion,3100 block of N Harding St
657151,17-09-2016,Indiana,Marion,2016 West 76th Street
567494,29-05-2016,Indiana,Marion,300 block of South Meridian Street
561912,18-05-2016,Indiana,Marion,34th Street and North Keystone Avenue
820565,15-04-2017,Indiana,Marion,300 block of S Meridian St
1037515,28-01-2018,Indiana,Marion,1313 N Sherman Dr
1509510,21-09-2019,Indiana,Marion,101 W Maryland St
1390764,08-05-2019,Indiana,Marion,Roache St and Rader St
1386929,04-05-2019,Indiana,Marion,101 W Maryland St
1365077,07-04-2019,Indiana,Marion,3600 block of Roosevelt Ave
1312463,26-01-2019,Indiana,Marion,2957 N Sherman Dr
1891461,31-12-2020,Indiana,Marion,8215 Center Run Road
1813872,04-10-2020,Indiana,Marion,5462 Massachusetts Ave
1787222,07-09-2020,Indiana,Marion,W 38th St and Graceland Ave
1668470,29-04-2020,Indiana,Marion,451 E Stop 11 Rd
1615155,05-02-2020,Indiana,Marion,4100 block of Shady Oak Dr
2091531,14-08-2021,Indiana,Marion,Wheeler St and E 28th St
2090777,14-08-2021,Indiana,Marion,Lafayette Rd and W 38th St
2079271,31-07-2021,Indiana,Marion,1134 W 30th St
2060865,13-07-2021,Indiana,Marion,4200 block of Arborcrest Dr
2025260,05-06-2021,Indiana,Marion,7500 N Shadeland Ave
1978635,15-04-2021,Indiana,Marion,8951 Mirabel Rd
1953309,15-03-2021,Indiana,Marion,2300 block of N Harding St
1952161,13-03-2021,Indiana,Marion,300 block of N Randolph St
1928594,13-02-2021,Indiana,Marion,3800 block of N Sherman Dr
1910136,24-01-2021,Indiana,Marion,3540 Adams St
2374401,31-07-2022,Indiana,Marion,Broad Ripple Ave and Guilford Ave
2358861,13-07-2022,Indiana,Marion,3629 Merrick Way
2328215,12-06-2022,Indiana,Marion,9200 block of Sussex Ter
2299126,11-05-2022,Indiana,Marion,701 Canal Walk
2274783,10-04-2022,Indiana,Marion,4270 W 38th St
2528691,19-02-2023,Indiana,Marion,8005 42nd St
158055,05-07-2014,Illinois,St. Clair,4700 Piggott Avenue
156834,02-07-2014,Pennsylvania,Delaware,1400 block of West Congress Street
