Incident ID,Incident Date,State,State Code,County,City,City Or County,Address,# Killed,# Injured
2497502,07-01-2023,North Carolina,NC,Guilford,High Point,High Point,2734 Mossy Meadow Dr,5,0
893752,18-07-2017,Arizona,AZ,Maricopa,El Mirage,El Mirage,NW Grand Ave and W Thunderbird Rd,0,4
886564,09-07-2017,Virginia,VA,Brunswick,Lawrenceville,Lawrenceville,500 block of Sturgeon Rd,0,7
886002,08-07-2017,Illinois,IL,Madison,Alton,Alton,700 block of Oakwood Ave,0,4
883058,05-07-2017,Maine,ME,Somerset,Madison,Madison,300 block of Russell Rd,4,1
882665,04-07-2017,Florida,FL,Orange,Orlando,Orlando (Pine Castle),501 W Lancaster Rd,0,4
882321,04-07-2017,Virginia,VA,Hampton,Hampton,Hampton,500 block of Patterson Ave,1,4
1429399,22-06-2019,Virginia,VA,Hampton,Hampton,Hampton,1st St and E Pembroke Ave,0,4
883489,04-07-2017,North Carolina,NC,Wake,Raleigh,Raleigh,105 E South St,1,3
1834280,25-10-2020,North Carolina,NC,Wake,Raleigh,Raleigh,1731 Trawick Rd,1,3
1745903,25-07-2020,North Carolina,NC,Wake,Raleigh,Raleigh,503 Bragg St,0,4
2436826,13-10-2022,North Carolina,NC,Wake,Raleigh,Raleigh,5300 block of Sahalee Way,5,3
2386032,13-08-2022,North Carolina,NC,Wake,Raleigh,Raleigh,2414 Paula St,0,6
2224013,31-01-2022,North Carolina,NC,Wake,Raleigh,Raleigh,3120 New Bern Ave,1,3
882422,03-07-2017,Alabama,AL,Autauga,Prattville,Prattville,112 US 82,3,1
880738,02-07-2017,South Carolina,SC,Greenwood,Greenwood,Greenwood,SC 72 Bypass,0,4
1188597,15-08-2018,South Carolina,SC,Greenwood,Greenwood,Greenwood,104 Mimosa Ct,0,5
1654971,08-04-2020,South Carolina,SC,Greenwood,Greenwood,Greenwood,1522 Parkway,1,3
2081131,02-08-2021,South Carolina,SC,Greenwood,Greenwood,Greenwood,101 Heddy Rd,3,1
883656,01-07-2017,Illinois,IL,Kankakee,Momence,Momence,2727 S 13000 Rd E,0,4
874613,24-06-2017,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,2335 NW 16th Ct,1,4
743995,06-01-2017,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,100 Terminal Dr,5,6
1732365,12-07-2020,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,3000 block of NW 12th Ct,2,2
2255816,17-03-2022,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,1300 W Broward Blvd,2,2
2227759,06-02-2022,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,5280 FL-7,0,4
868363,15-06-2017,New Mexico,NM,Rio Arriba,La Madera,La Madera,491 NM-111,5,0
866739,14-06-2017,Virginia,VA,Fairfax,Alexandria,Alexandria,420 E Monroe Ave,1,5
1727743,07-07-2020,Virginia,VA,Fairfax,Alexandria,Alexandria,7900 block of Janna Lee Ave,0,5
868147,14-06-2017,Ohio,OH,Stark,Canton,Canton,14th St NE and Gibbs Ave NE,0,4
869474,13-06-2017,Missouri,MO,St. Louis,Saint Louis,Saint Louis (University City),Ferguson Ave and Plymouth Ave,0,4
861307,06-06-2017,Utah,UT,Salt Lake,Sandy,Sandy,2232 Alta Canyon Drive,3,2
855764,30-05-2017,Ohio,OH,Butler,Middletown,Middletown,1200 Elliott Dr,1,3
853901,28-05-2017,Alabama,AL,Russell,Phenix City,Phenix City,100 block of 6th Street South,0,12
1987235,25-04-2021,Alabama,AL,Russell,Phenix City,Phenix City,1700 Highway 280 Bypass,0,4
853920,28-05-2017,Mississippi,MS,Jackson,Moss Point,Moss Point,6103 Hwy. 63,0,5
853756,27-05-2017,Mississippi,MS,Lincoln,Bogue Chitto,Bogue Chitto,2871 Lee Dr,8,1
845364,16-05-2017,South Carolina,SC,Colleton,Ruffin,Ruffin,21785 Lowcountry Hwy,3,1
843045,14-05-2017,Illinois,IL,Cook,Dolton,Dolton,14112 Chicago Road,0,5
843172,14-05-2017,Florida,FL,Highlands,Avon Park,Avon Park,Hal McRae Blvd and Delaney Ave,0,5
832309,30-04-2017,South Carolina,SC,Horry,Loris,Loris,268 N Sea Green Rd,1,5
2528239,18-02-2023,South Carolina,SC,Horry,Loris,Loris,3450 East SC 9 Business,0,4
835459,29-04-2017,California,CA,Los Angeles,Los Angeles,Los Angeles (Boyle Heights),Murchison St and Lancaster Ave,1,3
831800,29-04-2017,California,CA,Los Angeles,Whittier,Whittier,10000 block of Carmentia Rd,1,5
831667,29-04-2017,Maryland,MD,Montgomery,Germantown,Germantown,12839 Kitchen House Way,1,3
1373557,16-04-2019,Maryland,MD,Montgomery,Germantown,Germantown,18700 block of Curry Powder Ln,1,3
2094421,18-08-2021,Maryland,MD,Montgomery,Germantown,Germantown,19575 Scenery Dr,1,3
832063,29-04-2017,Virginia,VA,Virginia Beach,Virginia Beach,Virginia Beach,200 block of 18th St,0,4
1156638,05-07-2018,Virginia,VA,Virginia Beach,Virginia Beach,Virginia Beach,1800 block of Atlantic Ave,0,6
1086966,06-04-2018,Virginia,VA,Virginia Beach,Virginia Beach,Virginia Beach,5800 block of Pickering St,1,3
1410442,31-05-2019,Virginia,VA,Virginia Beach,Virginia Beach,Virginia Beach,2405 Courthouse Drive,13,4
1846712,08-11-2020,Virginia,VA,Virginia Beach,Virginia Beach,Virginia Beach,3700 block of Whitney Ct,0,4
1962562,26-03-2021,Virginia,VA,Virginia Beach,Virginia Beach,Virginia Beach,2000 block of Atlantic Ave,0,9
2565404,05-04-2023,Virginia,VA,Virginia Beach,Virginia Beach,Virginia Beach,700 block of Lake Edward Dr,0,4
825694,21-04-2017,Florida,FL,Brevard,Palm Bay,Palm Bay,2500 block of Vernon Dr,2,2
821723,16-04-2017,North Carolina,NC,Pasquotank,Elizabeth City,Elizabeth City,611 S Martin St,0,4
2181096,02-12-2021,North Carolina,NC,Pasquotank,Elizabeth City,Elizabeth City,Perry St and Jordan St,3,3
2304029,15-05-2022,North Carolina,NC,Pasquotank,Elizabeth City,Elizabeth City,901 S Martin Luther King Jr Dr,0,4
2521423,08-02-2023,North Carolina,NC,Pasquotank,Elizabeth City,Elizabeth City,1000 block of Walker Ave,0,4
821640,15-04-2017,Illinois,IL,Whiteside,Rock Falls,Rock Falls,311 W  2nd St,0,4
821651,15-04-2017,Illinois,IL,Cook,Harvey,Harvey,14600 block of Myrtle Avenue,0,4
1071381,17-03-2018,Illinois,IL,Cook,Harvey,Harvey,16700 S Halsted St,0,4
822750,15-04-2017,California,CA,Riverside,Banning,Banning,900 block of N Allen St,0,4
813877,07-04-2017,North Carolina,NC,Catawba,Hickory,Hickory,1423 29th Ave Dr NE,3,1
1087153,08-04-2018,North Carolina,NC,Catawba,Hickory,Hickory,247 1st Ave NW,1,3
813943,07-04-2017,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,1600 block of English St,4,1
1435217,28-06-2019,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,909 Desoto St,0,5
2137198,10-10-2021,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,214 7th St W,1,15
2133137,05-10-2021,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,922 Thomas Ave W,0,4
2115947,12-09-2021,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,7th St W and N Walnut St,4,0
1992570,02-05-2021,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,843 Selby Ave,0,4
2406597,04-09-2022,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,951 Case Ave E,3,2
2238575,21-02-2022,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,488 Humboldt Ave,1,3
2533625,25-02-2023,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,500 Dale St N,2,3
813028,06-04-2017,Louisiana,LA,Calcasieu,Lake Charles,Lake Charles,2000 block of Tulip St,1,3
1527721,04-08-2019,Louisiana,LA,Calcasieu,Lake Charles,Lake Charles,110 Pryce St,0,4
1729506,01-07-2020,Louisiana,LA,Calcasieu,Lake Charles,Lake Charles,1600 block of Moss St,0,4
1705050,14-06-2020,Louisiana,LA,Calcasieu,Lake Charles,Lake Charles,3945 US-90,0,4
1687999,25-05-2020,Louisiana,LA,Calcasieu,Lake Charles,Lake Charles,6780 US-90,0,6
1979869,15-04-2021,Louisiana,LA,Calcasieu,Lake Charles,Lake Charles,4101 5th Ave,1,3
2471298,30-11-2022,Louisiana,LA,Calcasieu,Lake Charles,Lake Charles,510 Broad St,0,8
809815,01-04-2017,California,CA,Contra Costa,Pittsburg,Pittsburg,100 block of Madoline Street,0,5
804115,27-03-2017,Florida,FL,Seminole,Sanford,Sanford,209 Hays Dr,2,4
2503245,16-01-2023,Florida,FL,Seminole,Sanford,Sanford,Rinehart Rd and Co Rd 46A,1,5
802926,25-03-2017,Tennessee,TN,Knox,Knoxville,Knoxville,Minnesota Ave,1,4
2249608,07-03-2022,Tennessee,TN,Knox,Knoxville,Knoxville,5800 block of Primus Rd,0,4
2212203,15-01-2022,Tennessee,TN,Knox,Knoxville,Knoxville,2700 block of Tarleton Ave,0,4
800363,22-03-2017,Wisconsin,WI,Marathon,Rothschild,Rothschild,1133 E Grand Ave,5,0
794468,15-03-2017,Louisiana,LA,Jefferson,Metairie,Metairie,2508 Pasadena Ave,3,1
1934077,20-02-2021,Louisiana,LA,Jefferson,Metairie,Metairie,6719 Airline Dr,3,2
791274,10-03-2017,Louisiana,LA,Orleans,New Orleans,New Orleans (Gentilly),4200 block of Touro St,3,1
783102,25-02-2017,Ohio,OH,Trumbull,Warren,Warren,1564 Niles Cortland Rd SE,2,3
779582,21-02-2017,Mississippi,MS,Lauderdale,Toomsuba,Toomsuba,Butts Road,4,0
773002,12-02-2017,Missouri,MO,Pemiscot,Caruthersville,Caruthersville,908 Truman Blvd,1,6
773908,12-02-2017,Florida,FL,Madison,Greenville,Greenville,Church Ave and Obadiah St,0,5
772989,11-02-2017,Tennessee,TN,Hardin,Savannah,Savannah,Clifton Road and Midway Drive,0,4
768243,06-02-2017,Mississippi,MS,Yazoo,Yazoo City,Yazoo City,11th Street,4,0
1962934,27-03-2021,Mississippi,MS,Yazoo,Yazoo City,Yazoo City,Dr Martin Luther King Jr Dr and Shady Dr,0,6
764020,30-01-2017,Minnesota,MN,Hennepin,Minneapolis,Minneapolis (Crystal),5410 Lakeland Ave N,0,4
1025158,27-01-2017,Washington,WA,Kitsap,Bremerton,Bremerton,Tenino Dr W,4,0
761973,27-01-2017,Tennessee,TN,Haywood,Brownsville,Brownsville,221 Morgan St,0,10
760482,26-01-2017,Georgia,GA,Dougherty,Albany,Albany,1510 Maryland Drive,2,3
1204486,04-09-2018,Georgia,GA,Dougherty,Albany,Albany,1200 block of Gillespie Ave,0,4
1312391,26-01-2019,Georgia,GA,Dougherty,Albany,Albany,300 block of W Roosevelt,0,4
1784141,02-09-2020,Georgia,GA,Dougherty,Albany,Albany,1400 block of E Residence Ave,1,3
1673633,06-05-2020,Georgia,GA,Dougherty,Albany,Albany,1900 block of Meadow Dr,1,3
2499425,08-01-2023,Georgia,GA,Dougherty,Albany,Albany,1021 S McKinley St,0,4
757158,22-01-2017,Texas,TX,Brazoria,Manvel,Manvel,200 block of Oak Shore Dr,3,2
756801,21-01-2017,Georgia,GA,Clayton,Jonesboro,Jonesboro,6510 Tara Blvd,0,6
1853089,15-11-2020,Georgia,GA,Clayton,Jonesboro,Jonesboro,500 Block of Museum Cir,2,2
756526,21-01-2017,Florida,FL,Palm Beach,Boynton Beach,Boynton Beach,500 NE 2nd St,0,5
1886372,25-12-2020,Florida,FL,Palm Beach,Boynton Beach,Boynton Beach,Martin Luther King Jr Blvd and N Seacrest Blvd,1,4
1611037,31-01-2020,Florida,FL,Palm Beach,Boynton Beach,Boynton Beach,200 block of NE 1st Ct,1,3
2034470,14-06-2021,Florida,FL,Palm Beach,Boynton Beach,Boynton Beach,I-95,1,3
757955,20-01-2017,Mississippi,MS,Panola,Como,Como,Smart Road,1,4
1732532,12-07-2020,Mississippi,MS,Panola,Como,Como,2965 Hunter Chapel Road,2,4
752249,15-01-2017,Colorado,CO,Conejos,Capulin,Capulin,County Road Y,3,1
751367,15-01-2017,Mississippi,MS,Pike,Magnolia,Magnolia,6000 block of Church Road,1,4
742542,04-01-2017,California,CA,San Bernardino,Fontana,Fontana,14520 Village Dr,3,1
742001,03-01-2017,Texas,TX,Collin,Allen,Allen,500 block of Hawthorne Drive,0,4
1969221,03-04-2021,Texas,TX,Collin,Allen,Allen,1517 Pine Bluff Dr,6,0
743282,01-01-2017,Mississippi,MS,Bolivar,Winstonville,Winstonville,114 North Greyer Street,0,5
1288376,29-12-2018,Ohio,OH,Allen,Lima,Lima,904 S Main St,1,3
1157733,05-07-2018,Ohio,OH,Allen,Lima,Lima,1440 Bellefontaine Ave,1,5
1287286,28-12-2018,Missouri,MO,St. Charles,Saint Charles,Saint Charles,150 Whetstone Dr,4,1
1284586,24-12-2018,Louisiana,LA,St. James,Lutcher,Lutcher,2176 Main St,2,2
1276298,11-12-2018,Louisiana,LA,Natchitoches,Natchitoches,Natchitoches,Caspari St and University Pkwy,1,3
1272855,09-12-2018,Wisconsin,WI,Dane,Madison,Madison,3554 E Washington Ave,0,4
1755566,04-08-2020,Wisconsin,WI,Dane,Madison,Madison,333 S Rosa Rd,0,4
1272106,08-12-2018,New York,NY,Queens,Corona,Corona (Queens),89-25 130th St,0,5
1800549,20-09-2020,New York,NY,Queens,Corona,Corona (Queens),Merrick Blvd and Foch Blvd,0,4
1767851,18-08-2020,New York,NY,Queens,Corona,Corona (Queens),35-35 21st St,0,4
2079516,31-07-2021,New York,NY,Queens,Corona,Corona (Queens),97-07 37th Ave,0,10
2060605,12-07-2021,New York,NY,Queens,Corona,Corona (Queens),180th St and 145th Dr,0,4
2425393,27-09-2022,New York,NY,Queens,Corona,Corona (Queens),88-01 Atlantic Ave,0,4
2417634,18-09-2022,New York,NY,Queens,Corona,Corona (Queens),41st Ave and Warren St,1,3
2349758,04-07-2022,New York,NY,Queens,Corona,Corona (Queens),171st St and 137th Ave,0,4
2347228,02-07-2022,New York,NY,Queens,Corona,Corona (Queens),129-09 89th Ave,1,3
1266937,26-11-2018,Tennessee,TN,Knox,Powell,Powell,Tammy Dr,0,4
1262814,25-11-2018,Alabama,AL,Marengo,Demopolis,Demopolis,Floyd St and Field St,2,2
1258009,18-11-2018,California,CA,Los Angeles,Los Angeles,Los Angeles (Watts),95th St and Defiance Ave,1,4
1254225,13-11-2018,New Mexico,NM,McKinley,Gallup,Gallup,CR 1 and Defiance Draw Rd,4,1
1254084,12-11-2018,North Carolina,NC,Harnett,Dunn,Dunn,4640 Woods Crossroads Rd,3,1
1253361,11-11-2018,Arizona,AZ,Gila,Globe,Globe,598 N Broad St,3,1
1249561,07-11-2018,California,CA,Ventura,Thousand Oaks,Thousand Oaks,99 Rolling Oaks Dr,13,2
1246727,03-11-2018,New York,NY,Jefferson,Watertown,Watertown,136 Franklin St,0,5
1247019,02-11-2018,California,CA,Los Angeles,Long Beach,Long Beach (North Long Beach),5800 block of Brayton Ave,0,4
1243010,28-10-2018,Arkansas,AR,Union,El Dorado,El Dorado,2 Whites Quarters,2,2
1238052,21-10-2018,Washington,WA,Pierce,Lakewood,Lakewood,8722 S Tacoma Way,1,3
1233068,14-10-2018,California,CA,Santa Clara,Palo Alto,Palo Alto (East Palo Alto),2500 block of Pulgas Ave,2,2
2305208,17-05-2022,California,CA,Santa Clara,Palo Alto,Palo Alto (East Palo Alto),2500 block of Fordham St,1,3
1232288,13-10-2018,Texas,TX,San Patricio,Taft,Taft,511 Wilburn St,4,1
1232044,12-10-2018,South Carolina,SC,Spartanburg,Spartanburg,Spartanburg,1620 John B White Sr Blvd,0,6
2072342,23-07-2021,South Carolina,SC,Spartanburg,Spartanburg,Spartanburg,151 Palisade St,2,2
2050151,01-07-2021,South Carolina,SC,Spartanburg,Spartanburg,Spartanburg,225 Amelia St,2,4
1226179,04-10-2018,New Mexico,NM,Rio Arriba,Espanola,Espanola (Española),1813 N Riverside Dr,1,3
1225631,04-10-2018,Georgia,GA,Emanuel,Swainsboro,Swainsboro,Lucky St,0,4
2052471,03-07-2021,Georgia,GA,Emanuel,Swainsboro,Swainsboro,229 S Main St,1,3
2419473,19-09-2022,Georgia,GA,Emanuel,Swainsboro,Swainsboro,N Coleman St,1,3
1215954,23-09-2018,California,CA,Los Angeles,Baldwin Park,Baldwin Park,3700 block of Loma Lane,0,4
1215904,22-09-2018,New York,NY,Nassau,Hempstead,Hempstead,Dolan St,0,4
2321698,04-06-2022,New York,NY,Nassau,Hempstead,Hempstead,77 Terrace Ave,1,3
2554912,25-03-2023,New York,NY,Nassau,Hempstead,Hempstead,Spencer Pl and Jerusalem Ave,0,4
1213926,20-09-2018,Maryland,MD,Harford,Aberdeen,Aberdeen,1501 Perryman Rd,4,3
1213223,19-09-2018,Wisconsin,WI,Dane,Middleton,Middleton,1850 Deming Way,1,4
1213293,19-09-2018,Pennsylvania,PA,Fayette,Masontown,Masontown,1 E Church St,1,4
1212984,18-09-2018,Louisiana,LA,Orleans,New Orleans,New Orleans (Algiers),1100 block of Sumner St,0,4
1640278,13-03-2020,Louisiana,LA,Orleans,New Orleans,New Orleans (Algiers),Wagner St and Hero Blvd,0,5
1211659,17-09-2018,Maryland,MD,Montgomery,Silver Spring,Silver Spring,123 Amberleigh Dr,4,1
1201885,02-09-2018,Arkansas,AR,Sebastian,Fort Smith,Fort Smith,801 Garrison Ave,0,4
1892034,01-01-2021,Arkansas,AR,Sebastian,Fort Smith,Fort Smith,3211 Towson Ave,0,7
1200904,31-08-2018,Colorado,CO,Adams,Aurora,Aurora,1900 block of Peoria St,2,3
1126434,27-05-2018,Colorado,CO,Adams,Aurora,Aurora,15373 E 6th Ave,1,3
1419305,11-06-2019,Colorado,CO,Adams,Aurora,Aurora,12500 block of E Kansas Pl,0,4
1717828,26-06-2020,Colorado,CO,Adams,Aurora,Aurora,698 Peoria St,0,5
1594173,11-01-2020,Colorado,CO,Adams,Aurora,Aurora,17158 E Adriatic Place,0,5
2176653,28-11-2021,Colorado,CO,Adams,Aurora,Aurora,1500 block of Dayton St,0,5
2167297,15-11-2021,Colorado,CO,Adams,Aurora,Aurora,1200 Nome St,0,6
2130634,02-10-2021,Colorado,CO,Adams,Aurora,Aurora,12230 E Colfax Ave,1,3
2040265,20-06-2021,Colorado,CO,Adams,Aurora,Aurora,12455 E Mississippi Ave,1,4
2448366,30-10-2022,Colorado,CO,Adams,Aurora,Aurora,900 block of N Geneva St,4,0
2250540,09-03-2022,Colorado,CO,Adams,Aurora,Aurora,3300 N Ouray St,1,4
1186888,14-08-2018,Pennsylvania,PA,Montgomery,Wyncote,Wyncote,1000 S Easton Rd,0,5
1185520,12-08-2018,California,CA,Lake,Clearlake,Clearlake,4786 Yarrington Ct,4,1
1184607,11-08-2018,Colorado,CO,Adams,Thornton,Thornton,4050 E 100th Ave,1,3
1174990,29-07-2018,Michigan,MI,Ingham,Lansing,Lansing,Spring and River Street,0,4
1535629,27-10-2019,Michigan,MI,Ingham,Lansing,Lansing,Balfour Dr and W Miller Rd,1,4
1732688,12-07-2020,Michigan,MI,Ingham,Lansing,Lansing,3029 BeauJardin Dr,0,5
2186517,10-12-2021,Michigan,MI,Ingham,Lansing,Lansing,Miller Rd and Cedar St,1,3
2034408,14-06-2021,Michigan,MI,Ingham,Lansing,Lansing,300 block of N Cedar St,2,2
2257132,17-03-2022,Michigan,MI,Ingham,Lansing,Lansing,2200 block of E Michigan Ave,0,4
1173476,27-07-2018,Texas,TX,Nueces,Robstown,Robstown,603 East Ave J,5,0
1169656,20-07-2018,Washington,WA,Yakima,Sunnyside,Sunnyside,500 block of S 15th St,1,4
2296064,05-05-2022,Washington,WA,Yakima,Sunnyside,Sunnyside,613 S 6th St,0,5
1165214,16-07-2018,Florida,FL,Palm Beach,Palm Beach Gardens,Palm Beach Gardens (Riviera Beach),2100 block of W 28th St,2,4
1149173,24-06-2018,Florida,FL,Palm Beach,Palm Beach Gardens,Palm Beach Gardens (Riviera Beach),1200 block of W 35th St,1,3
1056240,23-02-2018,Florida,FL,Palm Beach,Palm Beach Gardens,Palm Beach Gardens (Riviera Beach),W 23rd St,1,3
1163947,14-07-2018,Maryland,MD,Prince George's,Fort Washington,Fort Washington,9500 block of Fort Foote Rd,0,4
1161230,11-07-2018,Florida,FL,Marion,Reddick,Reddick,16300 block of NW Gainesville Rd,0,4
1160418,08-07-2018,Alabama,AL,Shelby,Brandon,Brandon,565 US-80,0,6
1153134,30-06-2018,Georgia,GA,Turner,Ashburn,Ashburn,800 Block of W. Washington,1,6
1151584,28-06-2018,Maryland,MD,Anne Arundel,Annapolis,Annapolis,888 Bestgate Rd,5,0
1827437,18-10-2020,Maryland,MD,Anne Arundel,Annapolis,Annapolis,100 block of Clay St,1,3
1148468,24-06-2018,North Carolina,NC,Lee,Sanford,Sanford,109 S Steele St,1,6
1148678,24-06-2018,Florida,FL,Charlotte,Punta Gorda,Punta Gorda,2450 Harbour Dr,0,4
1148647,24-06-2018,Florida,FL,Martin,Indiantown,Indiantown,17068 SW Palm Beach St,0,4
1161366,23-06-2018,Tennessee,TN,Tipton,Covington,Covington,319 N High St,0,4
1332181,20-02-2019,Tennessee,TN,Tipton,Covington,Covington,529 N College St,0,4
1147323,22-06-2018,Pennsylvania,PA,Allegheny,Homestead,Homestead (Munhall),1324 Margaret St,1,3
1146760,21-06-2018,Louisiana,LA,Pointe Coupee,Morganza,Morganza,Deaton Ln,0,4
1144852,18-06-2018,Illinois,IL,McLean,Bloomington,Bloomington,311 Riley Dr,3,1
1137848,10-06-2018,Illinois,IL,McLean,Bloomington,Bloomington,1200 block of Orchard Rd,2,2
1141645,14-06-2018,California,CA,Alameda,Union City,Union City,32992 Mission Blvd,0,5
1141943,14-06-2018,California,CA,San Joaquin,Tracy,Tracy,West 6th Street,1,4
1141108,14-06-2018,Colorado,CO,Adams,Westminster,Westminster,5150 W 80th Ave,1,3
1137435,10-06-2018,California,CA,Los Angeles,Valley Village,Valley Village,12719 Tiara St,0,6
1137586,10-06-2018,Indiana,IN,Marion,Indianapolis,Indianapolis (Lawrence),4745 N Richardt Ave,1,4
1137547,10-06-2018,Illinois,IL,Kane,Aurora,Aurora,300 block of W Park Ave,0,7
1561813,01-12-2019,Illinois,IL,Kane,Aurora,Aurora,700 block of S 5th St,1,4
1327321,15-02-2019,Illinois,IL,Kane,Aurora,Aurora,641 Archer Ave,6,6
1137600,10-06-2018,Florida,FL,Manatee,Bradenton,Bradenton,5627 14th St W,1,5
1137737,09-06-2018,North Carolina,NC,Cabarrus,Kannapolis,Kannapolis,1709 S Cannon Blvd,0,4
1129432,31-05-2018,South Carolina,SC,Florence,Timmonsville,Timmonsville,544 Chaney Grove Rd,3,2
1122728,20-05-2018,Indiana,IN,Madison,Anderson,Anderson,1604 Madison Ave,0,4
1121111,20-05-2018,Mississippi,MS,Copiah,Hazlehurst,Hazlehurst,513 Monticello St,1,7
1118785,18-05-2018,Texas,TX,Galveston,Santa Fe,Santa Fe,16000 Hwy 6,10,13
1116705,16-05-2018,Texas,TX,Denton,Ponder,Ponder,610 Lone Star Park Ln,5,1
1114402,13-05-2018,Mississippi,MS,Marshall,Byhalia,Byhalia,French Rd and Berta Rd,0,4
1113538,12-05-2018,New Jersey,NJ,Gloucester,Paulsboro,Paulsboro,275 W Buck St,0,4
1112948,11-05-2018,Oklahoma,OK,Le Flore,Talihina,Talihina,2nd St and Dallas St,1,4
1108856,06-05-2018,Oklahoma,OK,Payne,Stillwater,Stillwater,2020 East Lakeview Road,0,4
1110773,04-05-2018,North Carolina,NC,Vance,Henderson,Henderson,519 Hilliard St,0,4
1109928,04-05-2018,Illinois,IL,Cook,Chicago Heights,Chicago Heights,200 block of E 23rd St,0,4
1103454,30-04-2018,Florida,FL,Broward,Pompano Beach,Pompano Beach,4251 N Dixie Hwy,0,4
2534613,26-02-2023,Florida,FL,Broward,Pompano Beach,Pompano Beach,401 NW 27th Ave,2,2
1103423,29-04-2018,Tennessee,TN,Morgan,Wartburg,Wartburg,519 South Kingston St,0,4
1102808,29-04-2018,Washington,WA,King,Seattle,Seattle (Skyway),12603 Renton Ave S,2,2
1103045,29-04-2018,North Carolina,NC,Union,Monroe,Monroe,1500 block of Massey St,1,3
1102559,28-04-2018,North Carolina,NC,Robeson,Maxton,Maxton,Modest Rd,0,5
1095043,18-04-2018,North Carolina,NC,Buncombe,Asheville,Asheville,73 Hansel Ave,4,3
2393051,20-08-2022,North Carolina,NC,Buncombe,Asheville,Asheville,11 Grove St,0,4
1082273,31-03-2018,New Jersey,NJ,Monmouth,Asbury Park,Asbury Park,Atlantic Ave and Monmouth Ave,0,5
1077180,24-03-2018,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City (West Valley City),3180 South 5600 West,0,4
1078612,13-03-2018,Florida,FL,Baker,Macclenny,Macclenny,South Blvd,0,4
1066594,09-03-2018,North Carolina,NC,Anson,Wadesboro,Wadesboro,1300 E Caswell St,3,1
1064514,07-03-2018,Alabama,AL,Russell,Hurtsboro,Hurtsboro,531 Main Street,2,2
2440211,08-10-2022,Alabama,AL,Russell,Hurtsboro,Hurtsboro,Ross Rd,2,2
1049217,14-02-2018,Florida,FL,Broward,Pompano Beach,Pompano Beach (Parkland),5901 Pine Island Rd,17,17
1046961,10-02-2018,Kentucky,KY,Johnson,Paintsville,Paintsville,413 Mill St,5,0
1044234,07-02-2018,Florida,FL,Palm Beach,Lake Worth,Lake Worth (Lantana),I-95 and W Lantana Rd,3,3
1042280,03-02-2018,Ohio,OH,Cuyahoga,Cleveland,Cleveland (Garfield Heights),11321 Broadway Ave,1,5
2022129,31-05-2021,Ohio,OH,Cuyahoga,Cleveland,Cleveland (Garfield Heights),13000 block of Alvin Ave,1,5
1037529,28-01-2018,Pennsylvania,PA,Fayette,Melcroft,Melcroft,1301 Indian Creek Valley Rd,5,0
1037438,27-01-2018,Kentucky,KY,Warren,Bowling Green,Bowling Green,645 Pearl Street,0,4
1033262,23-01-2018,Kentucky,KY,Marshall,Benton,Benton,416 High School Rd,2,14
1042072,15-01-2018,Florida,FL,Alachua,Alachua,Alachua,14223 NW 156th Pl,0,5
1027013,14-01-2018,Alabama,AL,Limestone,Madison,Madison,101 Westchester Dr,0,4
1025272,11-01-2018,Missouri,MO,Pulaski,Saint Robert,Saint Robert (St Robert),St Robert Outer Road and Houston Road,2,2
1022067,07-01-2018,Alabama,AL,Bullock,Union Springs,Union Springs,US-29,1,5
1021788,05-01-2018,Mississippi,MS,Forrest,Hattiesburg,Hattiesburg,6168 US 49,0,6
2451550,02-11-2022,Mississippi,MS,Forrest,Hattiesburg,Hattiesburg,W 5th St,2,3
1020574,04-01-2018,Arkansas,AR,Monroe,Brinkley,Brinkley,615 W 6th St,1,3
1583444,29-12-2019,California,CA,Stanislaus,Ceres,Ceres,800 block of Allacante Dr,0,5
1636564,08-03-2020,California,CA,Stanislaus,Ceres,Ceres,3600 block of Spruce Ave,1,3
1580308,26-12-2019,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,4300 6th St S,0,5
2155172,30-10-2021,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,1079 62nd Ave S,1,4
1930463,16-02-2021,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,2968 Emerson Ave S,3,1
1579970,25-12-2019,Iowa,IA,Johnson,Coralville,Coralville,954 Boston Way,1,3
1594317,24-12-2019,Illinois,IL,Will,Joliet,Joliet,1200 block of Cutter Ave,0,5
2155329,31-10-2021,Illinois,IL,Will,Joliet,Joliet,1018 E Jackson St,3,11
