Incident ID,Incident Date,# Killed
1745903,25-07-2020,0
2436826,13-10-2022,5
2386032,13-08-2022,0
2224013,31-01-2022,1
882422,03-07-2017,3
880738,02-07-2017,0
1188597,15-08-2018,0
1654971,08-04-2020,1
2081131,02-08-2021,3
883656,01-07-2017,0
874613,24-06-2017,1
743995,06-01-2017,5
1732365,12-07-2020,2
2255816,17-03-2022,2
2227759,06-02-2022,0
868363,15-06-2017,5
866739,14-06-2017,1
1727743,07-07-2020,0
868147,14-06-2017,0
869474,13-06-2017,0
861307,06-06-2017,3
855764,30-05-2017,1
853901,28-05-2017,0
1987235,25-04-2021,0
853920,28-05-2017,0
853756,27-05-2017,8
845364,16-05-2017,3
843045,14-05-2017,0
843172,14-05-2017,0
832309,30-04-2017,1
2528239,18-02-2023,0
835459,29-04-2017,1
831800,29-04-2017,1
831667,29-04-2017,1
1373557,16-04-2019,1
2094421,18-08-2021,1
832063,29-04-2017,0
1156638,05-07-2018,0
1086966,06-04-2018,1
1410442,31-05-2019,13
1846712,08-11-2020,0
1962562,26-03-2021,0
2565404,05-04-2023,0
825694,21-04-2017,2
821723,16-04-2017,0
2181096,02-12-2021,3
2304029,15-05-2022,0
2521423,08-02-2023,0
821640,15-04-2017,0
821651,15-04-2017,0
1071381,17-03-2018,0
822750,15-04-2017,0
813877,07-04-2017,3
1087153,08-04-2018,1
813943,07-04-2017,4
1435217,28-06-2019,0
2137198,10-10-2021,1
2133137,05-10-2021,0
2115947,12-09-2021,4
1992570,02-05-2021,0
2406597,04-09-2022,3
2238575,21-02-2022,1
2533625,25-02-2023,2
813028,06-04-2017,1
1527721,04-08-2019,0
1729506,01-07-2020,0
1705050,14-06-2020,0
1687999,25-05-2020,0
1979869,15-04-2021,1
2471298,30-11-2022,0
809815,01-04-2017,0
804115,27-03-2017,2
2503245,16-01-2023,1
802926,25-03-2017,1
2249608,07-03-2022,0
2212203,15-01-2022,0
800363,22-03-2017,5
794468,15-03-2017,3
1934077,20-02-2021,3
791274,10-03-2017,3
783102,25-02-2017,2
779582,21-02-2017,4
773002,12-02-2017,1
773908,12-02-2017,0
772989,11-02-2017,0
768243,06-02-2017,4
1962934,27-03-2021,0
764020,30-01-2017,0
1025158,27-01-2017,4
761973,27-01-2017,0
760482,26-01-2017,2
1204486,04-09-2018,0
1312391,26-01-2019,0
1784141,02-09-2020,1
1673633,06-05-2020,1
2499425,08-01-2023,0
757158,22-01-2017,3
756801,21-01-2017,0
1853089,15-11-2020,2
756526,21-01-2017,0
1886372,25-12-2020,1
1611037,31-01-2020,1
2034470,14-06-2021,1
757955,20-01-2017,1
1732532,12-07-2020,2
752249,15-01-2017,3
751367,15-01-2017,1
742542,04-01-2017,3
742001,03-01-2017,0
1969221,03-04-2021,6
743282,01-01-2017,0
1288376,29-12-2018,1
1157733,05-07-2018,1
1287286,28-12-2018,4
1284586,24-12-2018,2
1276298,11-12-2018,1
1272855,09-12-2018,0
1755566,04-08-2020,0
1272106,08-12-2018,0
1800549,20-09-2020,0
1767851,18-08-2020,0
2079516,31-07-2021,0
2060605,12-07-2021,0
2425393,27-09-2022,0
2417634,18-09-2022,1
2349758,04-07-2022,0
2347228,02-07-2022,1
1266937,26-11-2018,0
1262814,25-11-2018,2
1258009,18-11-2018,1
1254225,13-11-2018,4
1254084,12-11-2018,3
1253361,11-11-2018,3
1249561,07-11-2018,13
1246727,03-11-2018,0
1247019,02-11-2018,0
1243010,28-10-2018,2
1238052,21-10-2018,1
1233068,14-10-2018,2
2305208,17-05-2022,1
1232288,13-10-2018,4
1232044,12-10-2018,0
2072342,23-07-2021,2
2050151,01-07-2021,2
1226179,04-10-2018,1
1225631,04-10-2018,0
2052471,03-07-2021,1
2419473,19-09-2022,1
1215954,23-09-2018,0
1215904,22-09-2018,0
2321698,04-06-2022,1
2554912,25-03-2023,0
1213926,20-09-2018,4
1213223,19-09-2018,1
1213293,19-09-2018,1
1212984,18-09-2018,0
1640278,13-03-2020,0
1211659,17-09-2018,4
1201885,02-09-2018,0
1892034,01-01-2021,0
1200904,31-08-2018,2
1126434,27-05-2018,1
1419305,11-06-2019,0
1717828,26-06-2020,0
1594173,11-01-2020,0
2176653,28-11-2021,0
2167297,15-11-2021,0
2130634,02-10-2021,1
2040265,20-06-2021,1
2448366,30-10-2022,4
2250540,09-03-2022,1
1186888,14-08-2018,0
1185520,12-08-2018,4
1184607,11-08-2018,1
1174990,29-07-2018,0
1535629,27-10-2019,1
1732688,12-07-2020,0
2186517,10-12-2021,1
2034408,14-06-2021,2
2257132,17-03-2022,0
1173476,27-07-2018,5
1169656,20-07-2018,1
2296064,05-05-2022,0
1165214,16-07-2018,2
1149173,24-06-2018,1
1056240,23-02-2018,1
1163947,14-07-2018,0
1161230,11-07-2018,0
1160418,08-07-2018,0
1153134,30-06-2018,1
1151584,28-06-2018,5
1827437,18-10-2020,1
1148468,24-06-2018,1
1148678,24-06-2018,0
1148647,24-06-2018,0
1161366,23-06-2018,0
1332181,20-02-2019,0
1147323,22-06-2018,1
1146760,21-06-2018,0
1144852,18-06-2018,3
1137848,10-06-2018,2
1141645,14-06-2018,0
1141943,14-06-2018,1
1141108,14-06-2018,1
1137435,10-06-2018,0
1137586,10-06-2018,1
1137547,10-06-2018,0
1561813,01-12-2019,1
1327321,15-02-2019,6
1137600,10-06-2018,1
1137737,09-06-2018,0
1129432,31-05-2018,3
1122728,20-05-2018,0
1121111,20-05-2018,1
1118785,18-05-2018,10
1116705,16-05-2018,5
1114402,13-05-2018,0
1113538,12-05-2018,0
1112948,11-05-2018,1
1108856,06-05-2018,0
1110773,04-05-2018,0
1109928,04-05-2018,0
1103454,30-04-2018,0
2534613,26-02-2023,2
1103423,29-04-2018,0
1102808,29-04-2018,2
1103045,29-04-2018,1
1102559,28-04-2018,0
1095043,18-04-2018,4
2393051,20-08-2022,0
1082273,31-03-2018,0
1077180,24-03-2018,0
1078612,13-03-2018,0
1066594,09-03-2018,3
1064514,07-03-2018,2
2440211,08-10-2022,2
1049217,14-02-2018,17
1046961,10-02-2018,5
1044234,07-02-2018,3
1042280,03-02-2018,1
2022129,31-05-2021,1
1037529,28-01-2018,5
1037438,27-01-2018,0
1033262,23-01-2018,2
1042072,15-01-2018,0
1027013,14-01-2018,0
1025272,11-01-2018,2
1022067,07-01-2018,1
1021788,05-01-2018,0
2451550,02-11-2022,2
1020574,04-01-2018,1
1583444,29-12-2019,0
1636564,08-03-2020,1
1580308,26-12-2019,0
2155172,30-10-2021,1
1930463,16-02-2021,3
1579970,25-12-2019,1
1594317,24-12-2019,0
2155329,31-10-2021,3
2234868,15-02-2022,1
1577688,22-12-2019,1
1578711,21-12-2019,0
1577438,20-12-2019,2
1573754,17-12-2019,4
1573471,14-12-2019,0
1571348,12-12-2019,1
2502550,14-01-2023,0
1567932,08-12-2019,2
1565216,06-12-2019,4
1622962,16-02-2020,1
1978616,15-04-2021,0
2333675,18-06-2022,0
1562043,01-12-2019,2
1561398,30-11-2019,0
1784570,03-09-2020,1
1558067,25-11-2019,2
1556984,24-11-2019,2
1554807,21-11-2019,0
1548689,14-11-2019,3
1546508,09-11-2019,0
1540841,03-11-2019,1
2080390,01-08-2021,1
1539572,01-11-2019,0
1539557,01-11-2019,0
1539347,31-10-2019,5
1535478,26-10-2019,2
1533166,22-10-2019,1
1531326,21-10-2019,0
1499460,08-09-2019,2
1852604,14-11-2020,3
2551678,21-03-2023,5
1530965,20-10-2019,1
1530407,19-10-2019,0
2380783,06-08-2022,0
1525265,12-10-2019,1
1521226,07-10-2019,5
1519090,03-10-2019,1
1518859,03-10-2019,1
1515312,29-09-2019,1
1517360,29-09-2019,0
1508804,21-09-2019,2
1653012,05-04-2020,1
1505354,16-09-2019,2
1500098,08-09-2019,1
1400146,20-05-2019,1
2243285,27-02-2022,0
1499300,07-09-2019,3
1494697,02-09-2019,2
1810696,30-09-2020,0
1660797,17-04-2020,1
1625787,20-02-2020,0
2047726,27-06-2021,0
1951476,12-03-2021,1
2445939,25-10-2022,2
2354111,08-07-2022,0
2513575,29-01-2023,1
1495192,02-09-2019,5
1494548,01-09-2019,0
1492441,31-08-2019,8
1492297,31-08-2019,0
1487729,25-08-2019,3
1487356,24-08-2019,0
1487224,24-08-2019,1
1887059,26-12-2020,1
1725407,04-07-2020,1
1489373,23-08-2019,0
1478480,12-08-2019,0
1834617,24-10-2020,2
2346406,01-07-2022,1
1460448,28-07-2019,4
2154851,30-10-2021,2
1461352,28-07-2019,5
1459201,26-07-2019,1
1457165,25-07-2019,4
1452654,20-07-2019,0
1440879,05-07-2019,1
1439042,03-07-2019,2
1676746,10-05-2020,0
1438602,02-07-2019,0
1436545,30-06-2019,0
1435578,30-06-2019,0
2013595,23-05-2021,0
1435297,29-06-2019,0
1429475,23-06-2019,1
1429338,23-06-2019,3
1428047,21-06-2019,5
1426537,20-06-2019,0
2493102,01-01-2023,0
1418457,09-06-2019,1
1418180,08-06-2019,5
1415399,05-06-2019,0
2053500,05-07-2021,1
1411661,31-05-2019,1
1410329,30-05-2019,0
1700234,07-06-2020,1
1408289,29-05-2019,3
2584064,28-04-2023,5
1409255,29-05-2019,1
1405749,26-05-2019,0
1399017,18-05-2019,1
1398553,18-05-2019,1
1398584,18-05-2019,2
2130763,01-10-2021,0
2274790,10-04-2022,3
1398538,18-05-2019,1
1396491,15-05-2019,0
1392923,11-05-2019,0
1386962,05-05-2019,1
1387170,05-05-2019,0
1382711,28-04-2019,4
1381273,27-04-2019,1
1370269,12-04-2019,0
2097481,22-08-2021,1
1363737,04-04-2019,1
1362715,04-04-2019,3
1362364,02-04-2019,0
1362182,02-04-2019,0
1909849,22-01-2021,0
2270747,04-04-2022,0
1349256,17-03-2019,1
1347894,14-03-2019,1
1332507,21-02-2019,2
1329144,17-02-2019,2
1328562,16-02-2019,5
1324279,11-02-2019,5
1896384,06-01-2021,2
1320286,03-02-2019,4
1312284,26-01-2019,5
1310775,24-01-2019,4
1310397,24-01-2019,4
2579441,21-04-2023,0
1309114,23-01-2019,5
1305563,19-01-2019,0
1305679,19-01-2019,1
1303486,17-01-2019,3
1303303,16-01-2019,3
1293054,04-01-2019,3
1761557,11-08-2020,0
1292684,04-01-2019,3
1890946,31-12-2020,0
1886721,25-12-2020,5
1876727,13-12-2020,4
1876231,12-12-2020,2
1876552,12-12-2020,2
1877628,10-12-2020,0
1908063,08-12-2020,6
1870827,06-12-2020,0
1871627,05-12-2020,1
1870840,05-12-2020,0
1867006,01-12-2020,1
1866100,30-11-2020,4
1864683,29-11-2020,0
1863726,28-11-2020,1
2124396,24-09-2021,4
1862603,26-11-2020,1
1842362,03-11-2020,4
2315361,29-05-2022,0
1858965,21-11-2020,2
1857040,20-11-2020,0
1856417,19-11-2020,1
1852853,14-11-2020,0
1846764,07-11-2020,0
1845690,07-11-2020,1
1826613,17-10-2020,0
1971410,07-04-2021,7
1843360,04-11-2020,0
1840534,01-11-2020,0
1840310,01-11-2020,1
2040991,20-06-2021,1
1839576,31-10-2020,0
1839462,31-10-2020,0
1840041,31-10-2020,0
1839112,30-10-2020,1
1838368,29-10-2020,0
1832977,22-10-2020,0
1830822,21-10-2020,2
1826680,17-10-2020,1
1823101,10-10-2020,0
1819955,10-10-2020,2
2400998,29-08-2022,0
1809484,29-09-2020,2
1806002,26-09-2020,2
1804511,23-09-2020,1
1800886,21-09-2020,1
1795391,14-09-2020,0
1794138,13-09-2020,3
1793521,13-09-2020,2
1792624,11-09-2020,0
1788352,07-09-2020,7
1786829,06-09-2020,0
1746417,26-07-2020,1
1786855,06-09-2020,1
1785713,05-09-2020,0
1805455,03-09-2020,1
1780199,30-08-2020,1
2474143,04-12-2022,0
1780091,30-08-2020,0
1778571,29-08-2020,1
1686615,23-05-2020,1
1776905,26-08-2020,0
1772934,23-08-2020,0
2564105,03-04-2023,1
1772680,23-08-2020,1
1772174,22-08-2020,1
1767402,17-08-2020,3
1765336,15-08-2020,4
1759425,08-08-2020,1
2584772,30-04-2023,0
1759237,08-08-2020,1
1754613,04-08-2020,1
2513044,28-01-2023,3
1753235,01-08-2020,2
1749873,29-07-2020,5
1748134,27-07-2020,1
1746658,26-07-2020,0
1748023,26-07-2020,0
2025254,02-06-2021,0
1745737,25-07-2020,0
1743168,23-07-2020,1
1739413,17-07-2020,0
1735573,14-07-2020,0
2434151,08-10-2022,0
1734058,13-07-2020,0
1725108,05-07-2020,2
2066249,16-07-2021,1
1726770,05-07-2020,1
1725327,05-07-2020,0
2170438,18-11-2021,1
1725635,05-07-2020,0
1726034,05-07-2020,1
1727515,05-07-2020,0
1725025,04-07-2020,1
2236857,18-02-2022,2
1725735,04-07-2020,0
1723897,03-07-2020,1
1723184,02-07-2020,2
1611563,31-01-2020,1
2434847,10-10-2022,1
1723352,02-07-2020,0
1722317,30-06-2020,0
1720834,29-06-2020,0
1720655,29-06-2020,1
1719668,28-06-2020,0
1718847,27-06-2020,3
1715231,23-06-2020,0
1710849,20-06-2020,0
1710920,20-06-2020,2
1706994,16-06-2020,2
1705355,13-06-2020,0
1705440,13-06-2020,0
1701714,10-06-2020,2
1700864,09-06-2020,0
1699577,07-06-2020,0
1699211,07-06-2020,2
1700812,06-06-2020,0
1698276,06-06-2020,0
1697453,04-06-2020,7
1695586,02-06-2020,0
2144160,17-10-2021,0
2232854,13-02-2022,1
1693340,31-05-2020,1
2201716,31-12-2021,4
1693246,30-05-2020,2
1688753,26-05-2020,3
1687414,24-05-2020,3
1687027,23-05-2020,2
1682233,17-05-2020,4
1681588,16-05-2020,0
2244673,26-02-2022,0
1678589,13-05-2020,1
1661537,18-04-2020,2
1656265,10-04-2020,0
2025891,04-06-2021,1
1652601,04-04-2020,0
1652328,04-04-2020,1
2019622,30-05-2021,3
2543201,10-03-2023,5
1643775,22-03-2020,0
1640295,15-03-2020,7
1636471,08-03-2020,0
1635796,08-03-2020,1
1634128,04-03-2020,1
2454565,06-11-2022,0
1631831,29-02-2020,0
1627335,23-02-2020,3
1625553,20-02-2020,2
1623696,17-02-2020,2
1619064,10-02-2020,1
2137555,10-10-2021,1
2050167,30-06-2021,1
1940791,28-02-2021,0
1613020,03-02-2020,3
1612716,03-02-2020,1
1612597,01-02-2020,0
2463882,19-11-2022,1
1610240,30-01-2020,0
2315333,28-05-2022,1
1605948,26-01-2020,0
2539531,04-03-2023,0
1605752,26-01-2020,3
1606476,24-01-2020,5
1600350,18-01-2020,2
1599331,17-01-2020,4
1592655,08-01-2020,2
2584748,30-04-2023,2
1585394,01-01-2020,0
2101774,27-08-2021,2
2201052,30-12-2021,3
2197178,26-12-2021,1
2197421,26-12-2021,1
2187939,12-12-2021,0
2187990,12-12-2021,1
2431069,05-10-2022,5
2188066,12-12-2021,0
2439423,17-10-2022,4
2187027,11-12-2021,1
1962686,27-03-2021,1
2186246,09-12-2021,1
2178487,30-11-2021,4
2179099,30-11-2021,4
2177416,28-11-2021,5
2439294,16-10-2022,0
2175615,25-11-2021,0
2173531,23-11-2021,0
2174033,23-11-2021,1
2160608,06-11-2021,0
2174685,22-11-2021,2
2172178,21-11-2021,0
2172018,20-11-2021,0
2166953,14-11-2021,2
2163772,09-11-2021,1
2163617,09-11-2021,3
2162196,08-11-2021,3
2161323,07-11-2021,1
2145931,19-10-2021,3
1980689,18-04-2021,3
2417641,18-09-2022,2
2349746,04-07-2022,1
2201641,01-01-2022,1
2161116,06-11-2021,2
2155517,31-10-2021,2
2155428,31-10-2021,1
2155001,30-10-2021,1
2154283,29-10-2021,0
2150274,25-10-2021,3
2154085,24-10-2021,2
2150037,24-10-2021,2
2148891,23-10-2021,1
2148633,23-10-2021,1
2148946,22-10-2021,0
2386151,13-08-2022,0
2367193,23-07-2022,1
2147042,20-10-2021,4
2143277,17-10-2021,1
2155043,14-10-2021,0
2238312,20-02-2022,1
2139048,12-10-2021,1
2137321,10-10-2021,2
2137561,10-10-2021,0
1892114,01-01-2021,1
2136907,09-10-2021,2
2131471,03-10-2021,1
2126261,26-09-2021,3
2125444,25-09-2021,4
2123395,23-09-2021,2
2119950,19-09-2021,1
2119478,18-09-2021,0
2289308,27-04-2022,2
2114626,12-09-2021,0
2122103,12-09-2021,2
2114510,11-09-2021,0
2108892,05-09-2021,0
2115336,05-09-2021,0
2107198,02-09-2021,0
2104725,31-08-2021,2
2104181,30-08-2021,3
2102082,27-08-2021,1
2092110,14-08-2021,0
2089557,10-08-2021,2
2081884,03-08-2021,1
2074406,25-07-2021,5
2071982,23-07-2021,0
2072896,23-07-2021,2
2069490,21-07-2021,1
2068568,20-07-2021,4
2067728,19-07-2021,0
2066680,18-07-2021,0
2066812,18-07-2021,1
2064260,16-07-2021,0
2063495,15-07-2021,1
2063897,15-07-2021,1
2063394,14-07-2021,2
2060706,12-07-2021,2
2060293,12-07-2021,0
2059440,11-07-2021,1
2320673,04-06-2022,0
2052524,04-07-2021,0
2053563,04-07-2021,0
2052058,03-07-2021,3
2051763,03-07-2021,0
2512617,26-01-2023,0
2046574,27-06-2021,1
2047787,26-06-2021,1
2041363,20-06-2021,1
2040243,20-06-2021,1
2035313,15-06-2021,3
2033905,13-06-2021,1
2031801,11-06-2021,2
2030639,10-06-2021,0
2027046,07-06-2021,3
2503178,15-01-2023,1
2026651,06-06-2021,0
2026123,06-06-2021,3
2019751,30-05-2021,1
1960283,23-03-2021,2
2014343,24-05-2021,2
2014381,24-05-2021,4
2008415,18-05-2021,1
2005671,16-05-2021,0
2524577,13-02-2023,4
2002286,12-05-2021,2
1998865,08-05-2021,0
1998476,08-05-2021,4
1998067,07-05-2021,2
1992410,01-05-2021,1
1992490,01-05-2021,0
1989840,28-04-2021,5
1989023,27-04-2021,1
1988326,26-04-2021,0
1956081,18-03-2021,0
1893953,03-01-2021,0
1991347,25-04-2021,0
1980971,17-04-2021,0
1973809,10-04-2021,0
2417696,18-09-2022,0
1973692,10-04-2021,1
1972187,08-04-2021,1
2584763,30-04-2023,0
1967893,03-04-2021,0
2298092,09-05-2022,0
1968553,03-04-2021,0
1966181,31-03-2021,4
1963598,28-03-2021,5
1958652,22-03-2021,10
1954379,16-03-2021,8
1950346,11-03-2021,1
1948233,08-03-2021,1
1948470,07-03-2021,0
1947241,06-03-2021,2
1941669,28-02-2021,0
1941647,28-02-2021,0
1943271,27-02-2021,0
2487989,24-12-2022,1
1940190,27-02-2021,2
1934704,21-02-2021,1
1935235,21-02-2021,0
1934225,20-02-2021,1
1933975,20-02-2021,1
1934181,20-02-2021,1
1928205,13-02-2021,1
1924338,09-02-2021,1
1923786,06-02-2021,0
1921768,06-02-2021,1
1921641,05-02-2021,1
1924951,05-02-2021,3
1919696,03-02-2021,3
1917918,02-02-2021,3
1917909,02-02-2021,6
1914798,29-01-2021,2
1913708,27-01-2021,0
2484083,18-12-2022,1
1905423,18-01-2021,0
1893877,03-01-2021,2
1891720,01-01-2021,0
2489124,27-12-2022,2
2485011,19-12-2022,0
2539515,05-03-2023,0
2483188,16-12-2022,2
2467743,24-11-2022,1
2466835,23-11-2022,0
2464943,20-11-2022,4
2464352,19-11-2022,1
2458676,13-11-2022,1
2459150,13-11-2022,3
2459259,12-11-2022,1
2455710,07-11-2022,0
2452798,04-11-2022,5
2448361,30-10-2022,2
2447217,27-10-2022,8
2443257,22-10-2022,0
2443287,22-10-2022,0
2450590,21-10-2022,1
2444683,21-10-2022,6
2438461,16-10-2022,0
2438154,15-10-2022,0
2438494,15-10-2022,0
2438723,15-10-2022,2
2434247,09-10-2022,5
2439284,09-10-2022,4
2434326,09-10-2022,1
2433352,08-10-2022,1
2428456,30-09-2022,0
2426627,29-09-2022,5
2426382,28-09-2022,0
2426061,27-09-2022,0
2570789,12-04-2023,1
2423747,25-09-2022,0
2423338,25-09-2022,1
2423331,24-09-2022,1
2424602,23-09-2022,0
2420637,20-09-2022,2
2417293,17-09-2022,0
2415614,14-09-2022,0
2412164,11-09-2022,0
2411801,10-09-2022,2
2410446,09-09-2022,5
2406998,05-09-2022,2
2406656,04-09-2022,0
2405689,03-09-2022,0
2405866,03-09-2022,0
2399774,28-08-2022,0
2400434,28-08-2022,3
2399000,27-08-2022,1
2397504,25-08-2022,0
2398004,25-08-2022,2
2398608,16-08-2022,0
2387010,13-08-2022,1
2328482,11-06-2022,0
2383958,10-08-2022,1
2379020,04-08-2022,4
2375725,01-08-2022,1
2373692,30-07-2022,0
2373859,30-07-2022,1
2371416,27-07-2022,1
2367289,23-07-2022,1
2363589,19-07-2022,0
2362595,17-07-2022,0
2362011,17-07-2022,4
2362215,17-07-2022,1
2362562,17-07-2022,2
2544920,11-03-2023,1
2356705,10-07-2022,1
2355580,10-07-2022,3
2356813,10-07-2022,1
2355962,09-07-2022,0
2352349,06-07-2022,0
2352342,05-07-2022,0
2348384,04-07-2022,7
2347373,03-07-2022,0
2348303,03-07-2022,3
2347060,02-07-2022,3
2347297,02-07-2022,0
2345144,30-06-2022,3
2340458,26-06-2022,1
2340720,26-06-2022,1
2340696,26-06-2022,0
2335872,20-06-2022,0
2328532,12-06-2022,0
2360288,11-06-2022,0
2325498,09-06-2022,3
2325328,08-06-2022,0
2322804,05-06-2022,0
2513517,28-01-2023,2
2321193,04-06-2022,0
2321593,04-06-2022,1
2320361,03-06-2022,1
2319567,02-06-2022,6
2315150,29-05-2022,1
2315417,28-05-2022,0
2313970,27-05-2022,4
2310278,24-05-2022,22
2308096,21-05-2022,2
2307631,20-05-2022,1
2302847,15-05-2022,1
2354757,13-05-2022,0
2299176,10-05-2022,1
2297261,08-05-2022,3
2294515,03-05-2022,0
2292452,01-05-2022,0
2291534,29-04-2022,0
2288842,27-04-2022,4
2574091,16-04-2023,0
2286061,24-04-2022,2
2285267,21-04-2022,4
2283535,20-04-2022,5
2280875,17-04-2022,0
2282256,17-04-2022,0
2281410,16-04-2022,1
2275283,10-04-2022,2
2268723,02-04-2022,1
2264094,26-03-2022,2
2257739,19-03-2022,1
2257674,19-03-2022,1
2253654,12-03-2022,1
2248066,06-03-2022,1
2247622,06-03-2022,2
2237593,19-02-2022,2
2237196,19-02-2022,0
2232287,12-02-2022,0
2228979,06-02-2022,0
2227058,05-02-2022,8
2202976,02-01-2022,2
2227187,05-02-2022,1
2227035,04-02-2022,1
2225493,02-02-2022,1
2222953,30-01-2022,1
2212018,15-01-2022,1
2211746,14-01-2022,0
2201876,01-01-2022,0
2585718,30-04-2023,4
2584930,30-04-2023,1
2584711,29-04-2023,0
2579179,23-04-2023,0
2575621,18-04-2023,4
2574324,16-04-2023,0
2572960,15-04-2023,2
2572997,15-04-2023,1
2566705,07-04-2023,0
2555123,26-03-2023,0
2553878,25-03-2023,1
2555579,25-03-2023,0
2539582,05-03-2023,3
2536665,01-03-2023,4
2534995,27-02-2023,4
2534393,25-02-2023,0
2533920,24-02-2023,0
2527517,17-02-2023,6
2523928,12-02-2023,1
2521084,08-02-2023,0
2518456,05-02-2023,1
2518281,05-02-2023,2
2517797,04-02-2023,2
2516309,01-02-2023,0
2510365,24-01-2023,3
2509663,23-01-2023,7
2508683,22-01-2023,0
2507836,21-01-2023,12
2503345,16-01-2023,6
2503649,16-01-2023,1
2495648,04-01-2023,8
2495059,04-01-2023,1
