Incident ID,Incident Date,City,City Or County
308201,14-03-2015,Coachella,Coachella
134044,10-05-2014,Stone Mountain,Stone Mountain
586122,22-06-2016,Stone Mountain,Stone Mountain
2006204,16-05-2021,Stone Mountain,Stone Mountain
134052,10-05-2014,Decatur,Decatur
429410,12-10-2015,Decatur,Decatur
620247,03-08-2016,Decatur,Decatur
2327247,10-06-2022,Decatur,Decatur
132897,04-05-2014,Wheat Ridge,Wheat Ridge
131998,03-05-2014,Jonesboro,Jonesboro
843078,14-05-2017,Jonesboro,Jonesboro
1291779,02-01-2019,Jonesboro,Jonesboro
130232,29-04-2014,Kennesaw,Kennesaw
1581476,27-12-2019,Kennesaw,Kennesaw
129730,27-04-2014,Troy,Troy
1666461,26-04-2020,Troy,Troy
127045,20-04-2014,Montgomery,Montgomery
124146,11-04-2014,Richmond,Richmond
123891,09-04-2014,Lookout Valley,Lookout Valley
123666,06-04-2014,Springfield,Springfield
1661218,17-04-2020,Springfield,Springfield
125863,06-04-2014,Oklahoma City,Oklahoma City
357590,13-06-2015,Oklahoma City,Oklahoma City
310356,20-03-2015,Oklahoma City,Oklahoma City
809499,01-04-2017,Oklahoma City,Oklahoma City
1166302,18-07-2018,Oklahoma City,Oklahoma City
1051291,16-02-2018,Oklahoma City,Oklahoma City
1534704,24-10-2019,Oklahoma City,Oklahoma City
1405221,25-05-2019,Oklahoma City,Oklahoma City
1840364,01-11-2020,Oklahoma City,Oklahoma City
1765920,16-08-2020,Oklahoma City,Oklahoma City
2154441,30-10-2021,Oklahoma City,Oklahoma City
2483594,18-12-2022,Oklahoma City,Oklahoma City
2413596,12-09-2022,Oklahoma City,Oklahoma City
2584779,30-04-2023,Oklahoma City,Oklahoma City
122612,05-04-2014,Phoenix,Phoenix
436234,25-10-2015,Phoenix,Phoenix
324424,16-04-2015,Phoenix,Phoenix
595482,04-07-2016,Phoenix,Phoenix
572766,05-06-2016,Phoenix,Phoenix
959126,15-10-2017,Phoenix,Phoenix
954428,07-10-2017,Phoenix,Phoenix
1174960,29-07-2018,Phoenix,Phoenix
1369148,11-04-2019,Phoenix,Phoenix
1354049,24-03-2019,Phoenix,Phoenix
1350494,19-03-2019,Phoenix,Phoenix
1299680,13-01-2019,Phoenix,Phoenix
1857947,21-11-2020,Phoenix,Phoenix
1717173,26-06-2020,Phoenix,Phoenix
1999193,09-05-2021,Phoenix,Phoenix
1954950,16-03-2021,Phoenix,Phoenix
1904063,17-01-2021,Phoenix,Phoenix
1904036,17-01-2021,Phoenix,Phoenix
2491656,31-12-2022,Phoenix,Phoenix
2478061,09-12-2022,Phoenix,Phoenix
2443231,22-10-2022,Phoenix,Phoenix
2400492,28-08-2022,Phoenix,Phoenix
2386954,14-08-2022,Phoenix,Phoenix
2320618,04-06-2022,Phoenix,Phoenix
2315605,29-05-2022,Phoenix,Phoenix
2289382,27-04-2022,Phoenix,Phoenix
2231371,11-02-2022,Phoenix,Phoenix
2573179,15-04-2023,Phoenix,Phoenix
2503197,15-01-2023,Phoenix,Phoenix
122672,05-04-2014,Fairfield,Fairfield
121031,02-04-2014,Fort Hood,Fort Hood
120621,30-03-2014,Starkville,Starkville
120303,30-03-2014,Charlotte,Charlotte
428247,10-10-2015,Charlotte,Charlotte
412557,11-09-2015,Charlotte,Charlotte
408449,05-09-2015,Charlotte,Charlotte
325207,18-04-2015,Charlotte,Charlotte
728286,17-12-2016,Charlotte,Charlotte
589159,26-06-2016,Charlotte,Charlotte
576774,11-06-2016,Charlotte,Charlotte
1143135,17-06-2018,Charlotte,Charlotte
1492778,31-08-2019,Charlotte,Charlotte
1420933,12-06-2019,Charlotte,Charlotte
1383752,30-04-2019,Charlotte,Charlotte
1712342,22-06-2020,Charlotte,Charlotte
1687108,23-05-2020,Charlotte,Charlotte
2186696,10-12-2021,Charlotte,Charlotte
2341725,27-06-2022,Charlotte,Charlotte
117818,23-03-2014,Arlington,Arlington
172722,23-03-2014,Long Beach,Long Beach
392131,10-08-2015,Long Beach,Long Beach
293883,15-02-2015,Long Beach,Long Beach
543244,18-04-2016,Long Beach,Long Beach
956990,10-10-2017,Long Beach,Long Beach
1555135,21-11-2019,Long Beach,Long Beach
1537672,29-10-2019,Long Beach,Long Beach
1398593,18-05-2019,Long Beach,Long Beach
117642,21-03-2014,North Charleston,North Charleston
452362,22-11-2015,North Charleston,North Charleston
610756,23-07-2016,North Charleston,North Charleston
1359599,31-03-2019,North Charleston,North Charleston
2012765,22-05-2021,North Charleston,North Charleston
2361097,16-07-2022,North Charleston,North Charleston
2309711,23-05-2022,North Charleston,North Charleston
2292613,01-05-2022,North Charleston,North Charleston
2242345,26-02-2022,North Charleston,North Charleston
117591,16-03-2014,Beaumont,Beaumont
1515327,29-09-2019,Beaumont,Beaumont
1969633,04-04-2021,Beaumont,Beaumont
2434062,09-10-2022,Beaumont,Beaumont
2294477,03-05-2022,Beaumont,Beaumont
125855,16-03-2014,Waynesboro,Waynesboro
113156,09-03-2014,Fremont,Fremont
113247,09-03-2014,Austin,Austin
617607,31-07-2016,Austin,Austin
555126,08-05-2016,Austin,Austin
980269,04-11-2017,Austin,Austin
975600,29-10-2017,Austin,Austin
1417716,07-06-2019,Austin,Austin
1711626,21-06-2020,Austin,Austin
2107621,03-09-2021,Austin,Austin
2032220,12-06-2021,Austin,Austin
1951383,12-03-2021,Austin,Austin
2258156,20-03-2022,Austin,Austin
2513496,28-01-2023,Austin,Austin
113255,08-03-2014,Richmond,Richmond
988824,14-11-2017,Richmond,Richmond
1554446,20-11-2019,Richmond,Richmond
1428229,21-06-2019,Richmond,Richmond
2041297,20-06-2021,Richmond,Richmond
112415,05-03-2014,Pelzer,Pelzer
543102,17-04-2016,Pelzer,Pelzer
109957,25-02-2014,Glade Spring,Glade Spring
109142,22-02-2014,Wilmington,Wilmington
712776,28-11-2016,Wilmington,Wilmington
1507092,18-09-2019,Wilmington,Wilmington
108649,20-02-2014,Alturas,Alturas
107417,16-02-2014,Orlando,Orlando (Pine Hills)
723643,11-12-2016,Orlando,Orlando (Pine Hills)
108659,16-02-2014,Fort Worth,Fort Worth
437836,27-10-2015,Fort Worth,Fort Worth
395844,16-08-2015,Fort Worth,Fort Worth
587755,25-06-2016,Fort Worth,Fort Worth
864370,09-06-2017,Fort Worth,Fort Worth
843590,14-05-2017,Fort Worth,Fort Worth
1232554,14-10-2018,Fort Worth,Fort Worth
1847840,09-11-2020,Fort Worth,Fort Worth
1834216,25-10-2020,Fort Worth,Fort Worth
1676579,10-05-2020,Fort Worth,Fort Worth
2156001,31-10-2021,Fort Worth,Fort Worth
2052353,04-07-2021,Fort Worth,Fort Worth
1973844,09-04-2021,Fort Worth,Fort Worth
2459005,12-11-2022,Fort Worth,Fort Worth
2432893,07-10-2022,Fort Worth,Fort Worth
2368308,24-07-2022,Fort Worth,Fort Worth
2256453,18-03-2022,Fort Worth,Fort Worth
107673,16-02-2014,Fort Wayne,Fort Wayne
368732,05-07-2015,Fort Wayne,Fort Wayne
654087,13-09-2016,Fort Wayne,Fort Wayne
652642,11-09-2016,Fort Wayne,Fort Wayne
569189,31-05-2016,Fort Wayne,Fort Wayne
815246,09-04-2017,Fort Wayne,Fort Wayne
1261351,22-11-2018,Fort Wayne,Fort Wayne
1665735,24-04-2020,Fort Wayne,Fort Wayne
2011610,22-05-2021,Fort Wayne,Fort Wayne
2570985,12-04-2023,Fort Wayne,Fort Wayne
106394,12-02-2014,Gary,Gary
409732,07-09-2015,Gary,Gary
986236,12-11-2017,Gary,Gary
939482,20-09-2017,Gary,Gary
783623,26-02-2017,Gary,Gary
1149463,24-06-2018,Gary,Gary
1510411,23-09-2019,Gary,Gary
2349853,05-07-2022,Gary,Gary
2328265,12-06-2022,Gary,Gary
106481,12-02-2014,Oakland,Oakland
693374,05-11-2016,Oakland,Oakland
682298,22-10-2016,Oakland,Oakland
632753,17-08-2016,Oakland,Oakland
603733,14-07-2016,Oakland,Oakland
580791,14-06-2016,Oakland,Oakland
550619,29-04-2016,Oakland,Oakland
521074,12-03-2016,Oakland,Oakland
907857,06-08-2017,Oakland,Oakland
880813,01-07-2017,Oakland,Oakland
1263332,25-11-2018,Oakland,Oakland
1226384,06-10-2018,Oakland,Oakland
1173069,26-07-2018,Oakland,Oakland
1151355,27-06-2018,Oakland,Oakland
1579889,25-12-2019,Oakland,Oakland
1504012,14-09-2019,Oakland,Oakland
1435804,30-06-2019,Oakland,Oakland
1338860,03-03-2019,Oakland,Oakland
1337498,28-02-2019,Oakland,Oakland
1783928,02-09-2020,Oakland,Oakland
1757380,06-08-2020,Oakland,Oakland
1722142,01-07-2020,Oakland,Oakland
2160838,05-11-2021,Oakland,Oakland
2125953,26-09-2021,Oakland,Oakland
2119736,19-09-2021,Oakland,Oakland
2039964,19-06-2021,Oakland,Oakland
2027375,06-06-2021,Oakland,Oakland
2007722,18-05-2021,Oakland,Oakland
1998693,08-05-2021,Oakland,Oakland
1928149,13-02-2021,Oakland,Oakland
2428678,01-10-2022,Oakland,Oakland
2426042,28-09-2022,Oakland,Oakland
2415479,13-09-2022,Oakland,Oakland
2333154,16-06-2022,Oakland,Oakland
2510063,23-01-2023,Oakland,Oakland
103698,03-02-2014,Franklin,Franklin
140117,30-01-2014,Cypress,Cypress
101301,27-01-2014,Rocky Mount,Rocky Mount
377181,19-07-2015,Rocky Mount,Rocky Mount
725338,11-12-2016,Rocky Mount,Rocky Mount
1494669,01-09-2019,Rocky Mount,Rocky Mount
2285612,23-04-2022,Rocky Mount,Rocky Mount
113665,27-01-2014,Seattle,Seattle
451338,22-11-2015,Seattle,Seattle
696917,09-11-2016,Seattle,Seattle
493536,26-01-2016,Seattle,Seattle
1812838,02-10-2020,Seattle,Seattle
1603241,22-01-2020,Seattle,Seattle
2073597,25-07-2021,Seattle,Seattle
1975004,11-04-2021,Seattle,Seattle
2428715,02-10-2022,Seattle,Seattle
100568,25-01-2014,Belle Glade,Belle Glade
1547021,11-11-2019,Belle Glade,Belle Glade
104902,20-01-2014,Manassas,Manassas
1896252,06-01-2021,Manassas,Manassas
2348191,03-07-2022,Manassas,Manassas
97407,16-01-2014,Ardmore,Ardmore
97365,16-01-2014,Spanish Fork,Spanish Fork
95579,12-01-2014,Elgin,Elgin
1206409,09-09-2018,Elgin,Elgin
2274803,10-04-2022,Elgin,Elgin
95500,12-01-2014,Tallulah,Tallulah
1556002,23-11-2019,Tallulah,Tallulah
95550,12-01-2014,Huntsville,Huntsville
1145881,19-06-2018,Huntsville,Huntsville
1018295,01-01-2018,Huntsville,Huntsville
2497948,07-01-2023,Huntsville,Huntsville
94514,05-01-2014,Erie,Erie
382413,24-07-2015,Erie,Erie
1943986,03-03-2021,Erie,Erie
473882,27-12-2015,Jackson,Jackson
1191368,20-08-2018,Jackson,Jackson
1854207,17-11-2020,Jackson,Jackson
1715616,24-06-2020,Jackson,Jackson
2291185,29-04-2022,Jackson,Jackson
2564328,03-04-2023,Jackson,Jackson
471860,25-12-2015,Mobile,Mobile
677293,15-10-2016,Mobile,Mobile
1083011,01-04-2018,Mobile,Mobile
1492087,30-08-2019,Mobile,Mobile
1348291,15-03-2019,Mobile,Mobile
2200720,27-12-2021,Mobile,Mobile
2157991,02-11-2021,Mobile,Mobile
2142296,15-10-2021,Mobile,Mobile
2492253,31-12-2022,Mobile,Mobile
2468642,26-11-2022,Mobile,Mobile
469468,21-12-2015,San Leandro,San Leandro
468968,20-12-2015,Wilmington,Wilmington
646995,03-09-2016,Wilmington,Wilmington
1967914,03-04-2021,Wilmington,Wilmington
2228660,06-02-2022,Wilmington,Wilmington
469614,20-12-2015,North Miami Beach,North Miami Beach
464945,13-12-2015,Huntington Beach,Huntington Beach
465117,12-12-2015,Lovejoy,Lovejoy (Brooklyn)
2193049,19-12-2021,Lovejoy,Lovejoy (Brooklyn)
464002,12-12-2015,Savannah,Savannah
457037,02-12-2015,Savannah,Savannah
386066,02-08-2015,Savannah,Savannah
273965,02-01-2015,Savannah,Savannah
883052,05-07-2017,Savannah,Savannah
1177024,30-07-2018,Savannah,Savannah
1420432,11-06-2019,Savannah,Savannah
2031976,11-06-2021,Savannah,Savannah
2213456,16-01-2022,Savannah,Savannah
463642,11-12-2015,Baltimore,Baltimore
451057,21-11-2015,Baltimore,Baltimore
426256,06-10-2015,Baltimore,Baltimore
424224,02-10-2015,Baltimore,Baltimore
386140,02-08-2015,Baltimore,Baltimore
375322,15-07-2015,Baltimore,Baltimore
370474,07-07-2015,Baltimore,Baltimore
344302,20-05-2015,Baltimore,Baltimore
341232,16-05-2015,Baltimore,Baltimore
316795,02-04-2015,Baltimore,Baltimore
299190,28-02-2015,Baltimore,Baltimore
723292,11-12-2016,Baltimore,Baltimore
715101,30-11-2016,Baltimore,Baltimore
662342,24-09-2016,Baltimore,Baltimore
615328,28-07-2016,Baltimore,Baltimore
600798,11-07-2016,Baltimore,Baltimore
568528,30-05-2016,Baltimore,Baltimore
545501,21-04-2016,Baltimore,Baltimore
942830,26-09-2017,Baltimore,Baltimore
941144,24-09-2017,Baltimore,Baltimore
917713,21-08-2017,Baltimore,Baltimore
904329,02-08-2017,Baltimore,Baltimore
866412,13-06-2017,Baltimore,Baltimore
866448,13-06-2017,Baltimore,Baltimore
1279617,18-12-2018,Baltimore,Baltimore
1194598,23-08-2018,Baltimore,Baltimore
1168828,21-07-2018,Baltimore,Baltimore
1153531,30-06-2018,Baltimore,Baltimore
1115110,14-05-2018,Baltimore,Baltimore
1577577,22-12-2019,Baltimore,Baltimore
1537044,29-10-2019,Baltimore,Baltimore
1536787,28-10-2019,Baltimore,Baltimore
1525628,12-10-2019,Baltimore,Baltimore
1523204,09-10-2019,Baltimore,Baltimore
1493429,31-08-2019,Baltimore,Baltimore
1491495,30-08-2019,Baltimore,Baltimore
1490466,29-08-2019,Baltimore,Baltimore
1453350,20-07-2019,Baltimore,Baltimore
1437094,01-07-2019,Baltimore,Baltimore
1428595,22-06-2019,Baltimore,Baltimore
1405317,25-05-2019,Baltimore,Baltimore
1386085,03-05-2019,Baltimore,Baltimore
1385642,03-05-2019,Baltimore,Baltimore
1381979,28-04-2019,Baltimore,Baltimore
1368597,11-04-2019,Baltimore,Baltimore
1357591,28-03-2019,Baltimore,Baltimore
1331974,21-02-2019,Baltimore,Baltimore
1831091,22-10-2020,Baltimore,Baltimore
1825896,15-10-2020,Baltimore,Baltimore
1788401,08-09-2020,Baltimore,Baltimore
1787387,06-09-2020,Baltimore,Baltimore
1786449,05-09-2020,Baltimore,Baltimore
1724273,03-07-2020,Baltimore,Baltimore
1704176,13-06-2020,Baltimore,Baltimore
1674802,07-05-2020,Baltimore,Baltimore
1647661,28-03-2020,Baltimore,Baltimore
1641216,17-03-2020,Baltimore,Baltimore
2191752,17-12-2021,Baltimore,Baltimore
2192046,17-12-2021,Baltimore,Baltimore
2176922,28-11-2021,Baltimore,Baltimore
2148401,22-10-2021,Baltimore,Baltimore
2136230,08-10-2021,Baltimore,Baltimore
2134217,06-10-2021,Baltimore,Baltimore
2116343,14-09-2021,Baltimore,Baltimore
2036635,16-06-2021,Baltimore,Baltimore
2001137,11-05-2021,Baltimore,Baltimore
1993221,02-05-2021,Baltimore,Baltimore
1976538,13-04-2021,Baltimore,Baltimore
1969065,05-04-2021,Baltimore,Baltimore
2450917,01-11-2022,Baltimore,Baltimore
2425799,28-09-2022,Baltimore,Baltimore
2396567,24-08-2022,Baltimore,Baltimore
2386878,14-08-2022,Baltimore,Baltimore
2373050,29-07-2022,Baltimore,Baltimore
2334096,17-06-2022,Baltimore,Baltimore
2324435,07-06-2022,Baltimore,Baltimore
2298872,10-05-2022,Baltimore,Baltimore
2298591,10-05-2022,Baltimore,Baltimore
2280495,16-04-2022,Baltimore,Baltimore
2252719,12-03-2022,Baltimore,Baltimore
2245620,02-03-2022,Baltimore,Baltimore
2215955,19-01-2022,Baltimore,Baltimore
2574455,17-04-2023,Baltimore,Baltimore
2562492,01-04-2023,Baltimore,Baltimore
2552552,23-03-2023,Baltimore,Baltimore
2527234,15-02-2023,Baltimore,Baltimore
2494934,04-01-2023,Baltimore,Baltimore
461476,08-12-2015,Cincinnati,Cincinnati
421650,28-09-2015,Cincinnati,Cincinnati
399367,21-08-2015,Cincinnati,Cincinnati
376203,17-07-2015,Cincinnati,Cincinnati
335903,07-05-2015,Cincinnati,Cincinnati
610093,23-07-2016,Cincinnati,Cincinnati
896149,22-07-2017,Cincinnati,Cincinnati
886220,08-07-2017,Cincinnati,Cincinnati
803054,26-03-2017,Cincinnati,Cincinnati
785262,28-02-2017,Cincinnati,Cincinnati
1204538,06-09-2018,Cincinnati,Cincinnati
1124777,25-05-2018,Cincinnati,Cincinnati
1852161,14-11-2020,Cincinnati,Cincinnati
1765624,16-08-2020,Cincinnati,Cincinnati
1765636,16-08-2020,Cincinnati,Cincinnati
1766423,16-08-2020,Cincinnati,Cincinnati
2109384,05-09-2021,Cincinnati,Cincinnati
2040732,20-06-2021,Cincinnati,Cincinnati
2038622,17-06-2021,Cincinnati,Cincinnati
2005991,16-05-2021,Cincinnati,Cincinnati
1941382,28-02-2021,Cincinnati,Cincinnati
2380747,07-08-2022,Cincinnati,Cincinnati
2285242,22-04-2022,Cincinnati,Cincinnati
460049,06-12-2015,Raceland,Raceland
460386,06-12-2015,Omaha,Omaha
348606,28-05-2015,Omaha,Omaha
283041,24-01-2015,Omaha,Omaha
1131855,02-06-2018,Omaha,Omaha
1114276,12-05-2018,Omaha,Omaha
1111649,09-05-2018,Omaha,Omaha
1400934,18-05-2019,Omaha,Omaha
1739571,19-07-2020,Omaha,Omaha
2052342,04-07-2021,Omaha,Omaha
2458863,13-11-2022,Omaha,Omaha
2320862,03-06-2022,Omaha,Omaha
2238657,20-02-2022,Omaha,Omaha
455394,29-11-2015,Kankakee,Kankakee
610402,22-07-2016,Kankakee,Kankakee
1905360,16-01-2021,Kankakee,Kankakee
454059,27-11-2015,Colorado Springs,Colorado Springs
1277411,14-12-2018,Colorado Springs,Colorado Springs
1043447,05-02-2018,Colorado Springs,Colorado Springs
2143889,17-10-2021,Colorado Springs,Colorado Springs
1999125,09-05-2021,Colorado Springs,Colorado Springs
2463465,19-11-2022,Colorado Springs,Colorado Springs
2315190,28-05-2022,Colorado Springs,Colorado Springs
2269059,02-04-2022,Colorado Springs,Colorado Springs
2263608,25-03-2022,Colorado Springs,Colorado Springs
2207406,09-01-2022,Colorado Springs,Colorado Springs
2531078,21-02-2023,Colorado Springs,Colorado Springs
454788,24-11-2015,Conway,Conway
1864205,28-11-2020,Conway,Conway
452007,23-11-2015,Columbus,Columbus
357164,13-06-2015,Columbus,Columbus
516341,04-03-2016,Columbus,Columbus
1007054,13-12-2017,Columbus,Columbus
869357,17-06-2017,Columbus,Columbus
821371,16-04-2017,Columbus,Columbus
1185040,11-08-2018,Columbus,Columbus
1527528,15-10-2019,Columbus,Columbus
1462317,30-07-2019,Columbus,Columbus
1429480,23-06-2019,Columbus,Columbus
1400561,20-05-2019,Columbus,Columbus
1739097,17-07-2020,Columbus,Columbus
1713668,22-06-2020,Columbus,Columbus
1671289,03-05-2020,Columbus,Columbus
2079044,31-07-2021,Columbus,Columbus
2072782,24-07-2021,Columbus,Columbus
2045043,25-06-2021,Columbus,Columbus
2013043,22-05-2021,Columbus,Columbus
1993090,02-05-2021,Columbus,Columbus
1980492,17-04-2021,Columbus,Columbus
2489345,27-12-2022,Columbus,Columbus
2425825,28-09-2022,Columbus,Columbus
2423538,24-09-2022,Columbus,Columbus
2376028,01-08-2022,Columbus,Columbus
2360953,16-07-2022,Columbus,Columbus
2251416,11-03-2022,Columbus,Columbus
2548773,18-03-2023,Columbus,Columbus
2513512,29-01-2023,Columbus,Columbus
2492314,01-01-2023,Columbus,Columbus
453317,22-11-2015,Brownsville,Brownsville
2443627,23-10-2022,Brownsville,Brownsville
451305,22-11-2015,Newburgh,Newburgh
688577,30-10-2016,Newburgh,Newburgh
773162,12-02-2017,Newburgh,Newburgh
1605798,26-01-2020,Newburgh,Newburgh
2170140,17-11-2021,Newburgh,Newburgh
448653,16-11-2015,Cedar Bluff,Cedar Bluff
448419,15-11-2015,Tennessee Colony,Tennessee Colony
447462,14-11-2015,Johnstown,Johnstown
443821,08-11-2015,Des Moines,Des Moines
848680,21-05-2017,Des Moines,Des Moines
809683,02-04-2017,Des Moines,Des Moines
1423435,16-06-2019,Des Moines,Des Moines
2158524,03-11-2021,Des Moines,Des Moines
2238165,20-02-2022,Des Moines,Des Moines
444168,08-11-2015,Warren,Warren
1743108,22-07-2020,Warren,Warren
440743,02-11-2015,Pendleton,Pendleton
438651,28-10-2015,Houma,Houma
2167889,13-11-2021,Houma,Houma
1987241,26-04-2021,Houma,Houma
437323,26-10-2015,Evansville,Evansville
619408,01-08-2016,Evansville,Evansville
559194,15-05-2016,Evansville,Evansville
921653,27-08-2017,Evansville,Evansville
1520425,06-10-2019,Evansville,Evansville
1328792,17-02-2019,Evansville,Evansville
1840265,01-11-2020,Evansville,Evansville
2010083,20-05-2021,Evansville,Evansville
436202,25-10-2015,Four Oaks,Four Oaks
436219,24-10-2015,Bamberg,Bamberg
435144,22-10-2015,Nashville,Nashville
563751,22-05-2016,Nashville,Nashville
547639,25-04-2016,Nashville,Nashville
965756,21-10-2017,Nashville,Nashville
1196051,25-08-2018,Nashville,Nashville
1025673,12-01-2018,Nashville,Nashville
1381857,28-04-2019,Nashville,Nashville
1846494,08-11-2020,Nashville,Nashville
1828019,18-10-2020,Nashville,Nashville
1807096,27-09-2020,Nashville,Nashville
1736508,16-07-2020,Nashville,Nashville
2176058,26-11-2021,Nashville,Nashville
2153779,28-10-2021,Nashville,Nashville
2103256,29-08-2021,Nashville,Nashville
2084889,06-08-2021,Nashville,Nashville
2029078,08-06-2021,Nashville,Nashville
2428950,02-10-2022,Nashville,Nashville
2378851,04-08-2022,Nashville,Nashville
2555459,27-03-2023,Nashville,Nashville
432072,17-10-2015,Elkhart,Elkhart
429614,10-10-2015,Peoria,Peoria
1739434,19-07-2020,Peoria,Peoria
1718463,27-06-2020,Peoria,Peoria
2054132,04-07-2021,Peoria,Peoria
2202001,01-01-2022,Peoria,Peoria
427621,09-10-2015,Flagstaff,Flagstaff
423223,01-10-2015,Roseburg,Roseburg
422020,28-09-2015,Dayton,Dayton
333576,03-05-2015,Dayton,Dayton
687940,29-10-2016,Dayton,Dayton
685379,25-10-2016,Dayton,Dayton
1467828,04-08-2019,Dayton,Dayton
1762997,12-08-2020,Dayton,Dayton
1721572,30-06-2020,Dayton,Dayton
1973435,07-04-2021,Dayton,Dayton
2379499,05-08-2022,Dayton,Dayton
421014,27-09-2015,Greenville,Greenville
420855,27-09-2015,Kansas City,Kansas City
391014,09-08-2015,Kansas City,Kansas City
381814,26-07-2015,Kansas City,Kansas City
711744,27-11-2016,Kansas City,Kansas City
700363,12-11-2016,Kansas City,Kansas City
652584,11-09-2016,Kansas City,Kansas City
749361,12-01-2017,Kansas City,Kansas City
1180161,04-08-2018,Kansas City,Kansas City
1546102,10-11-2019,Kansas City,Kansas City
1509721,22-09-2019,Kansas City,Kansas City
1482199,18-08-2019,Kansas City,Kansas City
1367011,09-04-2019,Kansas City,Kansas City
1787286,06-09-2020,Kansas City,Kansas City
1698306,06-06-2020,Kansas City,Kansas City
1631040,29-02-2020,Kansas City,Kansas City
1600787,19-01-2020,Kansas City,Kansas City
2053786,04-07-2021,Kansas City,Kansas City
1986770,25-04-2021,Kansas City,Kansas City
2407734,05-09-2022,Kansas City,Kansas City
2356327,10-07-2022,Kansas City,Kansas City
2348750,04-07-2022,Kansas City,Kansas City
2572471,14-04-2023,Kansas City,Kansas City
426559,25-09-2015,Danville,Danville
940068,23-09-2017,Danville,Danville
1582816,29-12-2019,Danville,Danville
2119101,18-09-2021,Danville,Danville
2052689,04-07-2021,Danville,Danville
419250,23-09-2015,Shreveport,Shreveport
412996,12-09-2015,Shreveport,Shreveport
369014,05-07-2015,Shreveport,Shreveport
689518,31-10-2016,Shreveport,Shreveport
553803,05-05-2016,Shreveport,Shreveport
530049,27-03-2016,Shreveport,Shreveport
763313,29-01-2017,Shreveport,Shreveport
1126712,27-05-2018,Shreveport,Shreveport
1092279,15-04-2018,Shreveport,Shreveport
1422981,15-06-2019,Shreveport,Shreveport
1365100,07-04-2019,Shreveport,Shreveport
1343330,10-03-2019,Shreveport,Shreveport
1852831,15-11-2020,Shreveport,Shreveport
1736383,15-07-2020,Shreveport,Shreveport
1610782,31-01-2020,Shreveport,Shreveport
1981353,18-04-2021,Shreveport,Shreveport
1941444,28-02-2021,Shreveport,Shreveport
1893601,03-01-2021,Shreveport,Shreveport
2269034,02-04-2022,Shreveport,Shreveport
2553829,25-03-2023,Shreveport,Shreveport
2553843,24-03-2023,Shreveport,Shreveport
2539065,05-03-2023,Shreveport,Shreveport
2508522,22-01-2023,Shreveport,Shreveport
419826,23-09-2015,Norcross,Norcross
417013,20-09-2015,Tulsa,Tulsa
357667,14-06-2015,Tulsa,Tulsa
290098,06-02-2015,Tulsa,Tulsa
1226923,06-10-2018,Tulsa,Tulsa
1400095,20-05-2019,Tulsa,Tulsa
2427775,30-09-2022,Tulsa,Tulsa
2318310,01-06-2022,Tulsa,Tulsa
418318,17-09-2015,Geddes,Geddes
415687,17-09-2015,Albion,Albion
413001,13-09-2015,Ocala,Ocala
1588308,04-01-2020,Ocala,Ocala
2492448,01-01-2023,Ocala,Ocala
412487,12-09-2015,Rochester,Rochester
398361,19-08-2015,Rochester,Rochester
341162,16-05-2015,Rochester,Rochester
501168,07-02-2016,Rochester,Rochester
780792,22-02-2017,Rochester,Rochester
1799307,19-09-2020,Rochester,Rochester
1775249,25-08-2020,Rochester,Rochester
1765890,15-08-2020,Rochester,Rochester
1731349,11-07-2020,Rochester,Rochester
2163306,09-11-2021,Rochester,Rochester
2119583,19-09-2021,Rochester,Rochester
1917661,01-02-2021,Rochester,Rochester
2480430,13-12-2022,Rochester,Rochester
2349723,05-07-2022,Rochester,Rochester
2252500,13-03-2022,Rochester,Rochester
411888,08-09-2015,Berlin,Berlin
412040,07-09-2015,Excelsior,Excelsior
408276,05-09-2015,Daytona Beach,Daytona Beach
317165,03-04-2015,Daytona Beach,Daytona Beach
588835,23-02-2015,Daytona Beach,Daytona Beach
510769,23-02-2016,Daytona Beach,Daytona Beach
1686747,23-05-2020,Daytona Beach,Daytona Beach
408256,05-09-2015,Columbia,Columbia
1725946,05-07-2020,Columbia,Columbia
2166768,14-11-2021,Columbia,Columbia
2202025,01-01-2022,Columbia,Columbia
404238,29-08-2015,Bristol,Bristol
597176,07-07-2016,Bristol,Bristol
405133,29-08-2015,Tyler,Tyler
402623,27-08-2015,Saint Augustine,Saint Augustine
403669,27-08-2015,Salinas,Salinas
775903,15-02-2017,Salinas,Salinas
749769,12-01-2017,Salinas,Salinas
401884,26-08-2015,Minneapolis,Minneapolis (Brooklyn Center)
402051,26-08-2015,West Palm Beach,West Palm Beach
1102900,29-04-2018,West Palm Beach,West Palm Beach
1774138,24-08-2020,West Palm Beach,West Palm Beach
2465213,22-11-2022,West Palm Beach,West Palm Beach
400091,23-08-2015,Modesto,Modesto
1145709,20-06-2018,Modesto,Modesto
1068615,12-03-2018,Modesto,Modesto
1581590,27-12-2019,Modesto,Modesto
399564,22-08-2015,Roswell,Roswell
577574,11-06-2016,Roswell,Roswell
1295294,06-01-2019,Roswell,Roswell
399212,21-08-2015,Durham,Durham
1735470,14-07-2020,Durham,Durham
2188260,13-12-2021,Durham,Durham
2094457,18-08-2021,Durham,Durham
2037887,17-06-2021,Durham,Durham
2018495,27-05-2021,Durham,Durham
2412487,11-09-2022,Durham,Durham
2237058,19-02-2022,Durham,Durham
2514902,31-01-2023,Durham,Durham
